control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak9305	27	14	30	46	33	33	23	26	27	29	31	49
peak9306	136	96	122	377	268	227	119	155	141	242	338	365
peak9307	17	12	23	60	47	45	15	32	20	35	44	111
peak9308	50	38	50	140	68	105	59	64	55	107	162	204
peak9309	19	15	20	34	27	18	27	31	26	28	37	43
peak9310	150	93	121	882	728	657	144	191	169	655	897	1115
peak9311	12	16	14	31	24	25	14	15	16	28	30	32
peak9312	247	192	170	1739	1132	1073	154	190	178	760	1131	1347
peak9313	20	15	15	48	28	24	24	37	28	24	43	35
peak9314	24	10	11	43	35	27	13	19	20	22	21	26
peak9315	28	20	22	37	38	28	9	15	10	26	34	37
peak9316	76	51	75	912	581	559	52	81	68	477	601	824
peak9317	27	34	35	124	93	91	25	22	24	75	98	130
peak9318	48	33	46	83	63	42	32	37	36	61	60	82
peak9319	46	38	22	213	122	130	34	32	37	139	205	226
peak9320	15	9	13	132	100	84	18	25	10	100	98	160
peak9321	15	10	12	35	27	27	13	16	19	21	38	40
peak9322	53	46	70	200	172	163	58	73	52	138	154	260
peak9323	8	9	9	27	23	28	4	8	8	32	17	43
peak9324	4	5	8	48	29	32	13	13	11	14	49	57
peak9325	22	10	20	52	38	38	8	30	22	27	58	76
peak9326	58	32	56	505	318	330	51	85	79	249	383	462
peak9327	8	3	9	51	25	32	12	6	10	23	37	38
peak9328	6	3	15	32	16	24	12	10	7	17	25	53
peak9329	70	49	75	360	272	310	85	102	94	309	441	538
peak9330	22	19	14	103	63	73	24	32	16	45	61	106
peak9331	36	46	37	237	163	131	53	53	54	133	172	226
peak9332	87	91	141	185	149	169	91	155	121	140	145	369
peak9333	208	118	203	470	353	421	166	236	231	385	375	544
peak9334	650	431	508	1206	702	758	482	599	549	725	929	1014
peak9335	443	278	330	576	368	371	345	412	430	298	500	633
peak9336	422	273	362	1263	755	832	463	482	535	568	974	1249
peak9337	780	511	669	2097	1242	1298	659	905	847	1251	1787	2186
peak9338	906	573	670	1389	831	918	690	837	881	765	1056	1263
peak9339	114	53	75	158	101	82	78	127	81	128	138	147
peak9340	9	3	5	22	11	13	8	8	5	6	15	12
peak9341	13	10	15	48	38	50	26	27	24	62	73	87
peak9342	7	4	3	16	12	19	8	11	10	16	20	23
peak9343	14	5	10	12	7	13	9	12	14	11	17	18
peak9344	27	18	13	150	87	88	20	20	15	63	85	116
peak9345	8	6	16	64	43	35	9	5	9	15	45	41
peak9346	112	83	96	604	474	450	113	196	178	498	664	935
peak9347	104	76	114	218	159	146	93	154	177	223	291	411
peak9348	242	224	246	1737	1419	1338	303	395	355	1700	2210	3113
peak9349	54	28	49	244	152	143	48	56	44	157	230	241
peak9350	143	95	93	1351	857	775	121	123	123	629	951	1164
peak9351	21	14	16	54	48	34	8	22	26	36	44	64
peak9352	65	53	64	220	153	148	84	111	99	152	225	280
peak9353	80	41	52	130	113	118	67	73	63	118	103	149
peak9354	33	26	24	126	78	71	25	43	28	82	105	126
peak9355	5	20	6	52	36	33	5	13	4	28	30	47
peak9356	12	9	11	36	27	27	10	7	11	24	37	37
peak9357	20	9	22	75	63	42	10	15	15	44	38	79
peak9358	11	3	13	28	28	25	9	6	7	14	18	22
peak9359	15	6	12	229	144	116	10	6	13	84	102	173
peak9360	73	62	56	1450	1092	969	58	79	96	855	1166	1687
peak9361	64	54	70	283	205	172	80	77	70	109	220	267
peak9362	21	31	24	147	128	106	27	40	35	83	112	149
peak9363	51	28	50	288	184	155	43	59	69	143	212	240
peak9364	27	29	25	141	67	86	20	33	34	61	87	142
peak9365	88	47	76	249	189	215	60	75	96	126	217	303
peak9366	139	64	74	354	237	254	101	138	127	165	267	377
peak9367	29	13	21	82	68	62	27	18	45	41	57	80
peak9368	15	9	19	145	90	100	2	19	14	69	94	116
peak9369	14	10	12	113	76	77	7	7	20	48	57	65
peak9370	5	1	5	110	69	72	11	3	7	34	80	82
peak9371	18	1	16	78	42	41	11	10	11	34	41	54
peak9372	20	8	5	36	24	38	10	16	14	29	42	59
peak9373	11	9	11	31	19	25	9	9	12	18	8	25
peak9374	12	7	9	74	28	37	11	12	14	23	44	62
peak9375	8	10	9	52	29	24	9	14	9	30	40	51
peak9376	10	1	6	39	26	30	5	12	8	16	25	40
peak9377	17	11	8	144	95	74	17	12	18	63	77	82
peak9378	20	7	14	133	101	77	10	15	20	52	84	87
peak9379	11	6	8	19	15	14	13	11	19	16	21	29
peak9380	131	89	103	75	60	54	152	169	182	60	79	95
peak9381	74	39	48	134	81	56	73	50	67	70	99	128
peak9382	40	32	25	200	124	138	34	72	51	134	205	267
peak9383	60	45	40	462	310	293	46	88	50	248	428	456
peak9384	39	17	20	52	38	24	15	40	25	35	47	46
peak9385	36	27	18	57	40	31	32	41	38	35	66	56
peak9386	71	46	53	268	174	147	69	75	83	178	197	307
peak9387	10	8	8	109	71	78	17	16	17	44	65	83
peak9388	28	10	18	31	28	38	18	25	18	20	35	45
peak9389	9	5	9	49	35	40	12	13	2	26	49	54
peak9390	19	7	22	139	92	113	22	29	23	85	105	114
peak9391	29	15	19	99	76	92	17	37	27	85	108	96
peak9392	9	2	4	25	20	12	9	8	7	9	17	25
peak9393	17	9	23	132	87	90	20	34	22	62	107	147
peak9394	17	20	20	34	33	29	18	25	20	23	46	53
peak9395	11	8	11	73	44	65	11	8	11	31	40	51
peak9396	19	17	10	78	77	52	17	25	16	36	63	89
peak9397	9	4	6	40	17	18	6	10	13	21	22	27
peak9398	42	42	52	38	27	25	45	53	72	28	31	37
peak9399	7	5	8	22	14	16	6	7	11	12	10	21
peak9400	10	4	5	35	22	19	8	18	5	13	18	27
peak9401	9	14	8	69	53	46	10	11	14	47	54	79
peak9402	42	41	36	323	217	173	52	84	67	317	393	487
peak9403	125	92	93	872	644	470	74	112	104	490	631	847
peak9404	157	92	113	2096	1410	1236	119	128	150	1071	1261	1818
peak9405	29	41	33	116	91	76	41	45	38	77	116	123
peak9406	15	17	23	96	58	50	13	10	12	52	48	75
peak9407	24	25	34	75	61	52	23	35	35	48	65	71
peak9408	76	47	64	208	164	122	78	75	77	99	114	213
peak9409	36	13	15	50	38	22	16	23	26	27	22	49
peak9410	7	9	15	50	23	38	1	10	11	31	44	54
peak9411	21	8	7	47	26	31	19	9	22	22	32	40
peak9412	159	123	126	1433	1003	868	145	191	154	790	1162	1446
peak9413	5	1	5	12	12	16	1	5	7	6	13	15
peak9414	58	41	50	209	125	119	58	69	55	152	156	202
peak9415	63	41	53	349	226	241	55	80	88	219	303	388
peak9416	58	39	44	437	270	284	57	53	72	228	323	394
peak9417	84	44	55	307	211	224	57	53	67	156	259	334
peak9418	58	30	39	353	231	236	55	50	73	160	218	293
peak9419	5	4	8	63	39	31	3	17	9	44	60	54
peak9420	1	1	1	11	4	10	0	2	0	6	3	8
peak9421	3	3	2	18	16	9	1	2	1	18	18	21
peak9422	4	0	1	12	7	11	3	2	3	7	15	13
peak9423	38	25	32	90	55	58	21	21	30	35	78	71
peak9424	13	10	12	54	39	22	15	5	7	20	28	41
peak9425	53	55	43	65	42	50	40	68	59	42	65	91
peak9426	203	111	171	87	57	80	166	257	313	59	78	133
peak9427	3	0	1	14	9	14	1	3	4	13	26	17
peak9428	3	0	0	17	14	16	4	3	3	7	11	24
peak9429	20	22	15	115	66	74	17	17	28	69	84	95
peak9430	13	6	8	77	49	41	5	17	13	28	54	54
peak9431	37	19	15	107	62	62	23	35	39	57	84	71
peak9432	67	40	46	262	166	171	65	81	106	139	201	274
peak9433	83	76	72	254	170	155	85	121	114	157	190	251
peak9434	71	24	39	170	130	136	49	77	70	91	137	200
peak9435	729	495	574	1337	841	876	639	892	872	945	1185	1402
peak9436	440	291	419	2713	1648	1808	526	609	725	1618	2356	2992
peak9437	69	51	69	895	641	651	74	72	77	445	618	739
peak9438	25	25	24	402	272	179	29	26	27	145	236	285
peak9439	29	25	20	92	59	59	31	39	26	53	62	83
peak9440	67	57	35	153	104	95	42	62	62	57	117	128
peak9441	14	16	4	47	50	58	5	25	17	50	43	87
peak9442	27	24	27	150	109	87	31	24	33	117	139	159
peak9443	9	8	9	29	28	26	8	16	17	23	17	27
peak9444	21	14	20	59	33	45	12	24	18	38	40	49
peak9445	63	53	52	596	446	399	55	78	50	358	463	631
peak9446	93	49	84	132	73	87	65	92	67	66	83	146
peak9447	67	41	38	168	101	98	31	55	41	70	77	143
peak9448	78	62	50	292	212	211	68	63	68	122	200	249
peak9449	77	42	69	984	744	629	71	95	79	472	698	856
peak9450	12	12	18	215	149	145	20	18	19	93	131	169
peak9451	6	2	1	10	9	8	2	7	4	11	16	13
peak9452	4	8	7	24	16	18	11	13	9	7	19	27
peak9453	21	20	14	133	77	87	25	24	23	65	95	129
peak9454	18	11	13	45	17	30	9	12	15	25	39	30
peak9455	24	14	26	200	108	101	13	13	26	85	144	134
peak9456	8	8	6	48	35	32	7	9	7	33	30	40
peak9457	3	2	10	31	14	15	4	9	7	19	25	23
peak9458	11	10	14	40	21	34	8	6	6	21	26	30
peak9459	5	4	2	17	15	3	4	4	7	8	9	12
peak9460	3	9	1	29	12	13	4	2	10	5	12	15
peak9461	12	5	8	62	38	28	9	4	7	38	36	44
peak9462	9	5	16	38	31	37	6	14	10	21	28	62
peak9463	77	68	82	388	205	252	67	68	70	174	215	292
peak9464	50	29	41	435	282	314	35	36	33	168	195	339
peak9465	10	3	6	44	24	30	8	8	18	18	26	38
peak9466	3	1	6	127	81	76	3	4	7	38	98	113
peak9467	5	2	3	12	10	10	3	7	5	4	7	11
peak9468	35	18	17	148	122	115	34	28	27	51	102	120
peak9469	3	4	2	30	27	12	0	2	2	17	15	28
peak9470	12	18	13	181	96	102	8	17	13	54	79	135
peak9471	39	26	23	74	43	49	25	28	29	32	49	63
peak9472	37	15	26	132	80	86	31	38	32	65	85	120
peak9473	38	26	21	123	82	86	19	39	31	66	108	126
peak9474	36	39	33	370	247	276	39	49	41	172	277	350
peak9475	6	5	9	84	51	53	8	11	14	23	56	77
peak9476	4	1	0	12	2	8	2	4	8	7	19	18
peak9477	68	50	38	156	101	101	56	65	61	83	113	127
peak9478	3	6	10	27	20	17	7	14	4	10	23	23
peak9479	85	61	61	585	382	310	79	63	72	265	319	467
peak9480	82	63	76	246	158	129	83	78	71	137	175	249
peak9481	133	84	108	157	133	134	79	127	139	99	145	166
peak9482	101	51	69	594	452	385	98	84	86	284	331	536
peak9483	58	27	35	184	108	107	45	39	40	81	92	156
peak9484	12	11	12	26	13	14	9	7	18	21	24	32
peak9485	18	15	19	122	68	71	21	25	19	50	77	95
peak9486	14	10	12	104	85	61	13	16	15	48	74	81
peak9487	22	19	14	230	149	145	17	21	8	114	134	200
peak9488	12	9	11	220	162	133	6	16	14	86	133	187
peak9489	5	8	1	36	13	18	4	9	7	12	28	35
peak9490	3	2	0	14	17	14	4	1	1	18	15	14
peak9491	193	106	132	1007	554	523	151	186	133	515	641	816
peak9492	66	50	60	995	597	524	75	68	75	500	618	892
peak9493	45	32	34	117	95	80	41	48	40	67	73	120
peak9494	13	9	7	70	34	36	10	11	13	33	42	71
peak9495	306	230	270	1681	1095	1077	396	454	455	1413	1761	2416
peak9496	15	7	18	105	54	70	19	40	19	69	122	145
peak9497	1	1	2	50	40	28	5	5	3	24	32	45
peak9498	13	15	5	45	26	33	8	16	10	14	32	40
peak9499	22	5	19	214	142	157	24	24	19	96	175	198
peak9500	6	3	1	97	72	55	8	10	12	60	88	89
peak9501	60	39	51	201	113	128	55	84	83	105	136	242
peak9502	56	44	41	266	144	171	41	69	74	144	207	246
peak9503	1091	736	838	2731	1878	1745	883	1292	1081	1488	1966	2586
peak9504	31	19	20	277	183	165	22	20	33	120	147	268
peak9505	59	28	34	303	197	179	36	40	48	161	220	311
peak9506	89	70	78	638	400	446	86	97	79	317	460	642
peak9507	13	10	16	74	72	61	10	21	17	62	75	116
peak9508	0	0	0	16	7	17	4	2	2	8	10	13
peak9509	70	36	51	310	240	204	49	74	56	171	208	331
peak9510	13	5	10	104	44	77	11	15	14	45	64	71
peak9511	3	3	4	21	20	7	6	4	3	6	15	24
peak9512	20	20	23	55	33	43	27	44	31	36	43	71
peak9513	157	133	142	536	440	366	197	221	216	442	511	724
peak9514	144	68	91	681	447	400	118	133	121	298	428	656
peak9515	0	2	0	31	10	13	1	2	0	19	15	32
peak9516	43	30	34	151	97	124	70	49	47	118	141	231
peak9517	15	8	9	97	77	67	4	19	19	58	80	102
peak9518	52	47	43	192	136	130	52	79	73	129	126	210
peak9519	48	30	35	120	89	85	37	41	48	52	78	101
peak9520	56	39	65	201	146	136	59	78	71	150	169	244
peak9521	67	48	49	296	176	176	64	73	71	114	189	284
peak9522	128	108	72	872	583	513	113	146	116	510	655	835
peak9523	36	18	20	446	307	327	42	36	46	278	347	422
peak9524	4	9	9	336	216	197	9	19	14	186	216	289
peak9525	69	55	60	150	91	74	51	71	62	78	98	151
peak9526	75	57	59	170	120	92	52	95	68	133	133	200
peak9527	193	149	176	2204	1384	1307	183	209	202	1337	1952	2466
peak9528	60	42	43	279	139	188	72	52	65	96	162	241
peak9529	71	42	52	278	153	177	51	66	76	116	171	238
peak9530	87	39	84	153	78	94	72	94	99	77	106	146
peak9531	143	57	93	479	202	253	106	118	121	202	275	402
peak9532	288	146	219	1777	855	1133	278	317	343	693	982	1572
peak9533	108	69	82	176	97	107	101	95	94	102	101	152
peak9534	142	86	121	403	275	301	125	164	165	216	325	475
peak9535	64	36	63	257	173	195	79	70	73	168	212	326
peak9536	22	18	35	74	41	59	28	33	42	27	57	88
peak9537	101	65	76	240	176	185	84	117	125	151	217	235
peak9538	479	250	378	4427	2836	3136	410	519	524	2156	3657	4840
peak9539	130	69	94	230	162	164	137	168	166	144	194	315
peak9540	60	46	42	417	282	280	60	67	67	252	369	438
peak9541	3	4	6	64	53	45	4	4	7	30	42	63
peak9542	9	6	11	10	12	29	22	28	18	22	34	38
peak9543	1508	1015	1684	475	387	513	3734	4246	3655	643	934	1025
peak9544	6	1	2	93	68	61	1	12	7	40	49	61
peak9545	39	28	32	216	150	153	34	58	38	110	196	246
peak9546	23	17	30	264	191	163	25	31	26	151	228	310
peak9547	21	19	18	149	94	77	16	41	25	84	113	160
peak9548	40	33	48	73	74	69	44	63	56	72	76	140
peak9549	275	176	179	1040	669	666	262	325	324	781	924	1267
peak9550	49	51	73	495	279	243	61	86	88	339	470	514
peak9551	148	121	132	2430	1643	1655	169	180	203	1580	2096	2999
peak9552	42	14	20	264	140	120	34	31	21	149	166	229
peak9553	7	3	8	44	17	24	10	11	5	16	18	25
peak9554	64	42	61	440	298	303	71	73	77	265	408	476
peak9555	56	58	54	388	259	245	41	51	90	221	288	408
peak9556	40	22	24	241	143	164	23	50	42	150	200	259
peak9557	3	3	13	100	72	68	3	8	4	69	113	182
peak9558	49	50	42	183	99	108	68	87	72	120	163	193
peak9559	96	52	64	219	152	136	75	109	95	182	242	310
peak9560	16	7	7	39	35	30	3	18	6	27	25	55
peak9561	34	28	23	44	39	37	31	47	49	41	46	39
peak9562	7	9	12	63	38	50	2	14	15	40	50	82
peak9563	68	70	80	128	114	103	89	97	90	113	141	203
peak9564	95	77	79	465	343	309	82	120	95	285	392	512
peak9565	28	14	29	52	56	54	29	26	24	22	40	40
peak9566	51	35	37	403	237	263	45	52	65	218	323	400
peak9567	16	8	16	131	74	63	15	8	8	71	86	107
peak9568	48	26	36	131	89	74	44	48	47	84	97	169
peak9569	99	72	76	261	196	131	83	118	127	179	169	303
peak9570	394	289	346	1005	655	603	358	403	451	667	959	1054
peak9571	61	42	52	176	123	116	50	81	79	126	184	221
peak9572	136	108	113	270	241	204	132	196	152	291	349	408
peak9573	134	101	113	335	220	229	104	152	131	195	282	362
peak9574	24	18	30	92	96	70	23	44	24	58	77	114
peak9575	54	45	55	123	96	94	39	72	57	134	128	119
peak9576	5	1	3	24	10	13	1	1	3	10	9	13
peak9577	3	0	2	10	4	4	1	0	1	5	5	7
peak9578	21	19	22	379	294	234	18	23	26	260	292	449
peak9579	87	65	54	522	372	323	53	85	64	261	357	451
peak9580	21	22	35	173	108	98	28	29	22	81	126	163
peak9581	7	1	3	13	15	10	4	2	3	13	21	15
peak9582	62	28	30	198	157	97	63	55	53	114	130	190
peak9583	7	5	2	21	11	9	5	12	9	8	11	19
peak9584	169	108	121	381	264	196	131	150	159	235	242	380
peak9585	8	7	4	27	13	16	2	10	2	11	13	16
peak9586	8	2	4	196	132	136	12	4	6	99	137	188
peak9587	327	205	222	2318	1467	1220	524	633	650	2400	3219	3987
peak9588	135	118	88	298	198	160	198	218	216	413	431	630
peak9589	33	14	17	73	56	51	40	41	53	66	118	146
peak9590	60	26	58	149	113	104	52	81	66	135	155	201
peak9591	23	12	10	26	28	15	15	29	13	24	41	43
peak9592	1	1	0	6	4	2	0	1	0	3	5	9
peak9593	21	20	21	68	37	42	21	31	24	45	41	75
peak9594	7	6	0	30	39	28	7	5	5	21	29	45
peak9595	9	4	3	25	16	25	6	9	5	8	18	19
peak9596	2	2	1	35	20	23	5	4	7	16	25	34
peak9597	38	17	39	66	44	45	31	38	58	51	72	105
peak9598	27	18	31	174	121	118	18	55	31	139	187	216
peak9599	7	0	4	21	10	9	3	7	7	7	16	23
peak9600	20	11	12	31	18	21	10	6	11	12	22	27
peak9601	23	19	19	118	105	72	26	24	31	94	94	142
peak9602	42	44	54	1370	1078	899	40	50	55	631	963	1599
peak9603	20	19	23	55	53	32	25	29	41	39	47	54
peak9604	167	101	135	653	414	424	148	176	154	328	514	482
peak9605	328	247	292	2421	1515	1556	266	330	307	1095	1808	2172
peak9606	8	14	15	105	94	84	14	24	11	55	89	112
peak9607	108	83	96	1749	1093	1070	99	108	110	855	1380	1608
peak9608	219	170	208	1911	1362	1261	213	270	272	1119	1561	1733
peak9609	254	178	204	1343	891	860	235	291	248	762	1011	1287
peak9610	11	8	11	28	22	15	7	16	29	12	27	18
peak9611	61	38	45	423	279	274	29	72	71	204	336	395
peak9612	83	66	64	203	141	139	78	93	83	133	197	246
peak9613	58	35	54	160	129	103	57	69	58	108	154	187
peak9614	56	37	47	191	131	118	53	79	67	125	136	178
peak9615	7	20	27	192	149	151	26	26	28	143	159	264
peak9616	1	0	3	7	7	13	2	2	2	3	11	5
peak9617	52	56	67	148	96	89	56	77	73	96	114	148
peak9618	99	65	75	213	125	134	110	142	101	123	144	198
peak9619	213	141	152	939	597	517	178	247	152	639	694	980
peak9620	263	169	181	4006	2824	2620	213	235	221	2574	3079	4450
peak9621	86	49	63	100	81	53	72	68	65	90	102	140
peak9622	8	15	14	26	20	14	11	15	21	10	19	20
peak9623	20	11	8	69	59	36	18	12	21	31	52	71
peak9624	39	31	37	314	253	183	36	54	44	186	263	339
peak9625	184	155	148	748	486	438	185	241	195	441	655	806
peak9626	26	28	30	247	136	145	36	37	39	115	189	296
peak9627	79	92	99	564	409	383	78	123	83	277	435	597
peak9628	55	33	34	46	49	45	49	67	49	49	62	97
peak9629	90	82	83	752	524	442	90	102	85	400	617	876
peak9630	25	22	11	134	107	90	18	25	28	101	118	178
peak9631	32	13	15	53	32	51	30	21	24	44	56	82
peak9632	16	12	8	39	21	16	16	16	22	23	31	42
peak9633	34	23	20	102	64	74	35	37	28	57	76	111
peak9634	32	25	25	267	191	170	22	47	31	162	199	260
peak9635	144	99	118	842	578	557	152	160	156	432	645	749
peak9636	42	29	31	146	76	94	44	65	45	88	118	132
peak9637	53	22	64	231	173	121	58	64	92	107	194	226
peak9638	100	67	63	420	281	227	89	88	77	234	305	414
peak9639	139	91	125	542	360	319	142	153	170	364	451	531
peak9640	65	34	47	113	80	87	56	50	59	79	95	124
peak9641	75	60	59	127	93	72	49	72	53	82	92	122
peak9642	100	62	63	321	260	232	79	88	73	191	240	361
peak9643	135	91	87	723	563	447	86	133	115	433	541	734
peak9644	75	61	62	145	103	68	54	105	70	86	100	136
peak9645	20	28	26	72	64	43	19	29	25	37	50	83
peak9646	58	23	47	89	70	55	46	58	54	47	60	104
peak9647	88	43	56	128	86	75	90	90	112	83	100	121
peak9648	17	12	17	85	48	36	14	29	33	31	65	74
peak9649	376	223	312	497	553	440	356	396	372	532	415	597
peak9650	145	96	151	238	251	204	152	171	117	300	235	240
peak9651	1	5	9	26	12	11	0	3	2	9	17	20
peak9652	23	32	25	46	34	44	27	43	31	33	51	64
peak9653	23	13	20	54	38	32	27	44	30	42	48	69
peak9654	18	10	12	71	51	61	10	17	27	42	49	60
peak9655	35	15	17	407	256	224	29	37	21	196	306	380
peak9656	80	62	54	305	284	193	62	71	81	230	232	354
peak9657	4	10	7	45	32	35	6	19	19	20	43	55
peak9658	10	6	6	37	40	37	7	14	19	28	53	67
peak9659	94	66	80	277	162	168	109	118	104	143	204	274
peak9660	40	22	34	388	276	298	36	38	36	195	333	395
peak9661	3	3	11	20	10	20	7	12	3	8	6	11
peak9662	3	2	1	11	9	7	0	0	1	3	4	12
peak9663	9	10	5	41	38	36	12	5	10	26	39	53
peak9664	28	9	18	59	44	50	15	23	17	34	48	71
peak9665	17	7	6	28	15	11	7	7	8	6	16	25
peak9666	87	47	62	157	152	127	68	78	63	96	113	151
peak9667	47	39	30	125	79	82	25	35	40	74	85	115
peak9668	51	28	25	63	48	50	39	29	46	25	38	47
peak9669	20	20	21	19	24	18	25	27	27	17	20	23
peak9670	12	6	14	93	39	37	10	7	13	46	54	82
peak9671	19	16	12	82	55	48	20	29	26	31	43	58
peak9672	32	18	15	418	254	244	26	27	41	181	254	354
peak9673	12	10	10	42	29	29	8	19	14	19	22	46
peak9674	82	52	74	698	458	515	92	89	125	346	509	722
peak9675	6	5	9	33	24	34	14	20	11	22	27	49
peak9676	10	2	14	23	9	25	19	18	12	20	27	28
peak9677	7	6	7	43	10	17	10	12	4	20	26	39
peak9678	18	6	16	285	133	146	16	14	19	130	173	204
peak9679	140	78	134	56	41	48	157	192	245	47	50	83
peak9680	3	1	6	29	25	23	9	16	16	29	28	42
peak9681	32	20	34	394	236	240	41	50	49	242	343	414
peak9682	25	25	12	276	157	168	19	21	36	135	190	259
peak9683	47	29	36	68	41	53	61	106	80	93	88	191
peak9684	66	79	75	102	100	76	171	183	198	225	296	336
peak9685	44	40	43	288	218	211	108	147	138	510	703	962
peak9686	48	31	33	178	123	118	92	134	131	235	356	463
peak9687	13	12	10	15	33	29	30	44	39	56	39	62
peak9688	7	7	5	26	19	23	21	18	29	29	41	80
peak9689	1	0	0	11	4	9	1	0	1	11	12	17
peak9690	7	7	15	86	66	90	10	10	10	43	56	99
peak9691	9	7	6	16	8	12	5	8	6	6	13	10
peak9692	10	8	4	92	66	49	8	1	10	25	43	59
peak9693	202	110	194	566	635	409	175	172	117	494	406	419
peak9694	17	11	19	47	22	41	25	26	38	31	40	74
peak9695	25	7	11	106	64	78	21	18	30	45	91	154
peak9696	13	9	7	39	20	27	8	11	13	24	34	36
peak9697	43	27	37	334	174	211	37	57	51	147	236	379
peak9698	24	15	16	129	75	82	27	31	38	67	82	139
peak9699	72	49	62	1491	871	1072	93	98	88	873	1112	1544
peak9700	94	73	98	42	30	43	114	113	91	32	45	68
peak9701	68	53	41	293	175	176	63	78	61	142	217	286
peak9702	9	0	6	50	47	36	5	9	9	46	45	84
peak9703	26	19	26	104	74	104	20	33	39	66	72	136
peak9704	28	20	22	366	246	223	23	17	31	204	283	318
peak9705	23	19	25	196	163	141	26	36	23	117	134	232
peak9706	31	40	29	205	130	142	37	58	44	60	115	212
peak9707	46	31	38	454	358	220	36	27	27	242	252	425
peak9708	12	8	8	61	41	38	9	7	9	47	33	62
peak9709	37	20	17	161	110	106	25	11	17	77	103	174
peak9710	215	131	182	404	367	285	173	220	232	263	369	508
peak9711	16	13	12	216	144	130	16	18	19	102	97	187
peak9712	0	0	0	2	3	8	1	1	3	2	4	5
peak9713	2	5	2	20	22	19	1	4	3	11	18	24
peak9714	0	0	0	3	1	5	0	1	0	5	8	5
peak9715	93	68	62	1645	1123	1107	76	111	132	853	1262	1632
peak9716	1	4	10	18	15	15	6	7	3	10	8	28
peak9717	228	143	164	1343	953	849	137	171	142	765	755	1055
peak9718	87	58	64	151	84	74	70	72	66	66	80	93
peak9719	38	32	35	263	198	191	27	24	36	142	135	212
peak9720	35	17	26	84	80	73	34	21	32	43	61	80
peak9721	34	32	26	380	260	225	50	58	43	431	510	720
peak9722	15	31	18	200	127	93	23	35	37	167	223	264
peak9723	9	8	11	59	51	37	8	10	11	32	70	97
peak9724	11	11	18	45	35	33	24	36	38	33	49	61
peak9725	15	19	28	51	51	24	28	38	29	35	51	58
peak9726	12	2	6	33	42	30	9	14	11	12	30	41
peak9727	2	3	3	10	12	9	1	3	5	4	2	13
peak9728	140	80	123	491	320	271	113	125	130	329	358	484
peak9729	15	13	14	66	28	32	9	24	18	47	59	60
peak9730	18	21	27	247	141	144	27	30	17	77	148	174
peak9731	10	5	4	17	11	10	15	8	12	11	6	15
peak9732	18	13	27	47	38	43	28	45	29	30	67	71
peak9733	22	15	30	60	43	44	33	34	19	57	53	88
peak9734	59	44	52	892	668	636	84	73	61	391	715	1122
peak9735	32	20	41	232	163	159	13	30	28	147	184	262
peak9736	3	0	3	22	15	15	3	0	1	15	21	37
peak9737	1	1	2	20	9	9	1	1	0	11	13	20
peak9738	0	0	1	10	9	1	2	0	1	7	7	17
peak9739	3	0	0	11	13	5	1	1	1	13	5	7
peak9740	2	2	0	6	4	6	4	5	4	9	7	9
peak9741	5	0	2	20	8	11	0	6	0	9	14	21
peak9742	7	4	3	8	5	5	4	10	4	5	3	6
peak9743	61	40	47	376	287	229	72	62	77	215	277	373
peak9744	1	0	1	20	9	10	1	3	0	1	12	15
peak9745	0	0	1	9	7	5	0	0	0	6	4	6
peak9746	52	32	27	174	126	99	40	29	34	70	111	146
peak9747	109	77	91	1811	1227	1186	94	115	119	924	1254	1549
peak9748	3	2	3	8	11	8	6	6	5	2	8	11
peak9749	114	61	101	438	274	241	109	106	107	272	388	445
peak9750	16	19	17	110	74	63	15	27	16	60	93	96
peak9751	11	6	2	18	12	15	3	7	11	10	9	20
peak9752	4	3	4	14	14	16	0	2	3	10	15	12
peak9753	50	22	24	197	141	149	21	29	35	126	144	182
peak9754	4	1	4	17	20	17	5	10	7	14	14	16
peak9755	8	8	5	10	11	5	7	12	7	15	25	15
peak9756	14	7	8	45	23	32	14	9	19	27	25	31
peak9757	15	17	11	46	23	20	16	19	16	15	23	38
peak9758	4	1	5	19	26	12	7	3	8	8	5	10
peak9759	6	7	6	10	15	8	2	6	8	11	11	12
peak9760	8	2	3	65	39	36	10	3	6	47	66	93
peak9761	9	4	5	59	41	42	5	19	7	32	63	57
peak9762	39	17	30	63	55	45	35	30	28	49	53	69
peak9763	26	11	13	34	25	27	14	31	28	27	25	47
peak9764	249	142	184	1556	1058	1034	186	222	195	715	1052	1550
peak9765	66	44	40	132	101	84	68	63	70	78	87	117
peak9766	3	1	2	4	4	5	1	4	0	3	7	6
peak9767	1	0	1	16	4	5	2	3	0	6	6	7
peak9768	8	4	11	62	53	65	6	11	9	21	43	71
peak9769	59	28	44	1445	984	844	50	69	49	661	972	1198
peak9770	59	50	45	309	240	180	51	70	52	178	242	369
peak9771	99	60	68	236	141	164	94	85	55	134	172	205
peak9772	62	58	46	261	183	211	53	68	67	132	179	269
peak9773	17	21	21	55	43	29	15	8	20	26	37	67
peak9774	35	35	32	96	79	69	26	39	48	51	85	81
peak9775	29	21	22	113	87	87	19	36	28	55	98	122
peak9776	23	10	15	52	49	37	21	16	11	33	52	68
peak9777	10	5	22	29	17	24	13	28	23	16	25	30
peak9778	33	15	23	52	44	48	11	22	30	26	49	63
