control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak2157	10	13	36	10	7	34	31	12	15	4	11	3
peak2158	30	24	59	53	37	132	92	39	32	32	157	31
peak2159	54	58	122	65	37	117	126	48	42	35	135	15
peak2160	21	39	68	8	7	49	94	36	33	10	33	8
peak2161	38	51	70	32	17	104	88	40	43	29	131	16
peak2162	16	24	50	11	5	43	76	19	31	7	56	3
peak2163	22	24	56	17	10	47	41	21	16	7	43	10
peak2164	126	97	205	171	141	362	268	104	91	100	458	61
peak2165	41	34	63	18	11	51	64	30	29	13	110	8
peak2166	53	61	136	105	80	502	176	61	53	60	329	42
peak2167	31	20	36	36	14	78	32	21	16	18	97	15
peak2168	91	105	220	94	60	285	254	95	80	59	369	19
peak2169	35	32	80	35	38	143	90	28	22	27	147	7
peak2170	19	21	32	31	13	38	49	18	14	10	41	9
peak2171	11	10	20	12	8	39	27	12	12	8	39	4
peak2172	25	16	56	66	31	112	45	19	13	24	108	14
peak2173	10	19	30	13	11	41	21	13	15	12	34	5
peak2174	6	5	13	3	7	15	13	2	4	0	19	2
peak2175	16	22	41	7	7	50	68	20	18	11	51	5
peak2176	73	74	212	62	40	177	275	103	90	76	200	23
peak2177	171	258	528	191	140	829	596	254	233	159	754	75
peak2178	5	5	15	13	7	26	9	8	6	12	38	3
peak2179	113	139	250	182	81	545	270	107	99	129	674	71
peak2180	265	264	634	637	441	1917	707	284	245	493	2445	272
peak2181	4	6	15	13	8	21	15	7	4	13	30	3
peak2182	43	40	92	99	63	223	97	52	43	53	253	24
peak2183	51	72	138	106	48	196	137	56	59	39	177	41
peak2184	58	72	177	53	46	154	241	87	69	43	137	21
peak2185	91	96	217	120	76	438	230	90	77	98	396	53
peak2186	14	7	27	30	11	29	35	24	9	5	44	7
peak2187	16	17	27	28	17	29	39	15	18	6	29	12
peak2188	202	133	242	382	245	603	303	126	134	144	951	135
peak2189	53	51	87	27	17	57	124	53	38	35	171	10
peak2190	544	527	1150	616	376	1617	1595	586	502	826	3829	311
peak2191	109	99	245	222	190	745	279	118	89	239	1292	102
peak2192	266	258	597	482	305	1317	649	298	245	383	2195	156
peak2193	8	13	42	7	8	30	42	18	10	25	78	0
peak2194	8	10	26	5	11	38	34	9	8	10	50	13
peak2195	5	11	27	20	4	51	22	14	7	2	58	5
peak2196	9	16	26	30	22	67	26	15	11	19	101	10
peak2197	58	62	134	10	26	65	145	45	52	26	84	7
peak2198	47	67	128	32	11	83	130	53	46	41	208	17
peak2199	29	26	65	14	11	65	69	24	14	8	56	5
peak2200	55	61	120	31	16	75	123	63	61	31	112	14
peak2201	17	13	26	27	14	64	32	15	10	26	103	12
peak2202	21	27	52	21	8	62	74	20	13	12	84	3
peak2203	24	27	81	56	28	208	91	41	27	58	198	27
peak2204	28	30	73	19	9	64	81	24	28	18	76	10
peak2205	241	267	497	594	360	1407	725	308	237	408	1703	241
peak2206	270	299	522	526	334	1339	875	356	279	284	1386	200
peak2207	237	220	317	204	93	323	469	208	161	96	541	41
peak2208	172	155	306	89	40	144	435	197	152	54	237	22
peak2209	336	319	546	581	398	1137	805	412	291	315	1819	181
peak2210	43	53	110	84	47	230	88	42	37	102	415	39
peak2211	2	2	13	5	3	6	5	7	5	8	26	1
peak2212	143	137	250	346	194	622	300	141	117	178	1154	91
peak2213	97	83	179	81	47	149	213	87	85	39	244	34
peak2214	73	63	116	29	24	58	134	61	55	21	136	14
peak2215	62	71	156	57	39	120	191	70	56	32	145	26
peak2216	94	100	182	76	40	172	223	107	77	58	198	41
peak2217	29	39	81	40	34	101	97	43	33	43	237	14
peak2218	178	170	280	169	118	275	392	178	137	88	489	46
peak2219	96	97	176	87	53	188	258	95	93	71	366	33
peak2220	10	8	12	9	1	18	14	5	7	6	16	3
peak2221	213	171	439	78	65	199	542	253	189	93	443	36
peak2222	8	10	25	23	11	43	12	7	10	17	70	10
peak2223	3	2	5	0	1	9	6	2	2	5	14	4
peak2224	2	1	3	17	1	8	15	1	1	0	16	3
peak2225	445	450	935	720	427	1922	1602	678	465	350	2082	220
peak2226	351	357	777	498	368	1427	1311	549	358	287	1473	201
peak2227	28	27	71	25	18	69	75	35	33	10	129	12
peak2228	57	68	182	174	122	607	141	63	59	125	653	62
peak2229	17	19	38	19	8	48	29	15	9	10	31	5
peak2230	9	14	21	12	14	15	26	13	11	15	66	1
peak2231	169	193	322	139	102	313	544	219	190	154	903	49
peak2232	465	426	874	406	269	1257	1286	565	414	297	1802	118
peak2233	512	428	978	390	233	863	1383	628	462	235	1404	113
peak2234	12	7	17	9	6	18	29	12	9	16	41	4
peak2235	9	10	12	24	12	62	28	26	14	12	66	8
peak2236	37	53	124	23	12	93	165	67	48	38	97	18
peak2237	48	43	106	73	55	198	127	44	35	89	394	30
peak2238	104	110	205	138	79	341	269	121	89	151	705	53
peak2239	37	27	59	49	42	204	82	49	38	85	447	31
peak2240	28	23	27	12	13	39	60	16	12	16	49	12
peak2241	22	16	34	14	9	37	46	19	16	14	61	7
peak2242	9	19	22	17	9	29	26	9	8	6	78	1
peak2243	238	214	336	334	179	721	484	239	199	231	1598	135
peak2244	62	49	114	46	14	71	165	69	45	43	160	18
peak2245	26	25	62	38	12	89	101	37	19	32	105	6
peak2246	169	171	288	85	48	183	388	197	143	83	492	32
peak2247	12	15	32	19	7	37	27	10	9	5	56	2
peak2248	33	23	27	30	13	46	45	14	11	29	49	3
peak2249	8	15	29	16	6	36	37	10	7	7	53	5
peak2250	13	12	27	26	13	61	34	15	5	19	99	11
peak2251	17	13	34	3	3	33	35	14	10	5	20	3
peak2252	5	20	29	13	8	24	27	12	11	8	38	6
peak2253	11	14	18	13	15	52	36	12	7	26	70	8
peak2254	3	2	12	4	3	9	9	4	4	4	2	1
peak2255	1	3	11	3	0	5	10	8	3	7	11	2
peak2256	1	0	2	2	1	4	6	0	0	0	2	0
peak2257	17	16	27	44	20	90	30	15	10	12	82	8
peak2258	23	15	32	14	3	21	31	11	8	9	31	5
peak2259	17	13	34	7	15	47	28	9	11	13	55	9
peak2260	14	16	12	10	4	10	16	14	7	6	21	5
peak2261	1	1	3	1	2	18	6	3	1	5	19	1
peak2262	19	16	39	17	14	65	38	6	17	15	39	3
peak2263	14	10	26	5	4	24	32	8	10	9	21	3
peak2264	17	12	35	3	3	18	31	12	14	12	14	3
peak2265	9	9	21	5	5	11	41	12	15	9	22	2
peak2266	41	60	103	36	24	91	129	38	41	30	118	10
peak2267	16	27	38	13	7	32	59	16	20	9	47	12
peak2268	6	8	17	7	0	25	34	8	6	3	22	2
peak2269	17	31	73	12	13	62	92	30	25	46	79	11
peak2270	2	7	24	4	3	10	26	4	8	11	16	2
peak2271	9	9	24	12	3	26	16	11	8	6	20	6
peak2272	13	21	24	10	8	60	39	23	12	14	54	4
peak2273	11	18	36	2	4	30	35	12	4	3	12	8
peak2274	15	15	32	7	8	49	27	11	12	6	30	6
peak2275	13	16	33	7	10	75	30	15	10	12	65	6
peak2276	24	28	63	38	18	115	75	27	22	23	135	16
peak2277	10	8	21	7	2	32	32	10	4	8	70	4
peak2278	76	81	185	103	68	257	153	65	80	79	358	27
peak2279	10	23	38	12	13	61	47	25	12	3	40	3
peak2280	20	31	70	42	44	157	62	24	27	35	180	15
peak2281	22	20	32	4	7	37	46	22	18	9	15	0
peak2282	128	138	255	283	196	1033	296	118	94	256	1067	136
peak2283	229	170	451	180	115	510	543	233	209	74	638	71
peak2284	172	154	307	146	85	433	374	153	134	109	530	48
peak2285	191	192	426	266	137	630	449	187	135	144	868	88
peak2286	290	256	495	282	216	795	679	279	192	172	1062	125
peak2287	6	6	19	6	3	18	18	3	4	4	12	1
peak2288	24	38	48	12	8	27	65	35	34	19	72	4
peak2289	3	5	11	6	6	11	15	6	7	2	36	2
peak2290	540	628	1364	596	398	1592	1747	634	524	397	1894	215
peak2291	2	1	5	4	4	20	3	3	1	7	24	3
peak2292	21	21	33	15	26	82	47	23	12	16	74	12
peak2293	16	32	53	25	21	119	60	21	21	30	114	16
peak2294	17	18	34	19	10	60	33	16	7	17	99	15
peak2295	60	80	198	39	16	120	222	80	71	30	166	15
peak2296	7	10	22	4	3	12	17	6	8	4	29	5
peak2297	51	33	98	22	23	91	121	41	30	30	138	10
peak2298	16	12	28	17	8	48	45	11	10	5	61	9
peak2299	13	13	38	42	17	52	45	16	9	12	63	13
peak2300	721	701	1574	1374	1022	4273	1918	792	634	1125	5220	734
peak2301	40	69	136	93	67	287	166	46	60	84	285	40
peak2302	89	102	255	110	71	443	232	84	103	127	496	52
peak2303	19	19	34	13	8	30	29	19	12	1	41	3
peak2304	11	8	29	6	9	25	26	13	7	1	19	1
peak2305	5	5	15	4	1	12	19	8	15	4	20	1
peak2306	4	11	12	6	2	9	17	9	2	5	21	2
peak2307	12	14	32	15	14	29	24	16	9	8	27	4
peak2308	7	11	26	11	8	39	20	5	9	7	35	0
peak2309	58	63	90	45	42	62	120	60	51	25	152	24
peak2310	39	47	83	48	38	230	127	43	38	51	201	12
peak2311	35	28	70	14	14	46	77	28	32	21	49	4
peak2312	59	59	109	35	33	142	122	65	48	39	202	21
peak2313	124	134	244	415	296	1170	279	131	113	279	1668	174
peak2314	24	27	48	74	42	190	50	23	21	33	248	19
peak2315	153	164	366	223	175	781	515	173	149	173	876	75
peak2316	13	9	27	8	11	40	54	19	9	12	53	4
peak2317	8	17	46	10	5	38	55	14	14	20	65	8
peak2318	26	18	40	13	6	25	46	21	17	11	36	9
peak2319	8	5	7	1	4	16	7	2	2	2	9	2
peak2320	3	0	3	3	2	11	4	0	1	3	8	2
peak2321	52	83	143	115	72	273	186	74	69	73	298	41
peak2322	850	790	1191	1087	623	2108	1738	839	647	641	3084	274
peak2323	62	71	134	67	35	123	166	85	57	31	185	17
peak2324	10	9	29	6	5	15	24	10	10	6	29	4
peak2325	21	30	61	12	14	73	56	25	30	35	80	8
peak2326	2	0	8	6	0	6	19	7	3	3	9	2
peak2327	3	3	12	5	1	6	11	4	4	3	28	5
peak2328	583	635	1219	1400	909	3497	1377	685	490	1048	5410	555
peak2329	349	343	586	428	281	969	994	393	332	433	1854	177
peak2330	158	143	239	83	58	127	359	178	160	58	390	42
peak2331	168	151	253	360	258	797	356	137	140	267	1556	126
peak2332	102	84	129	68	25	98	181	96	58	38	199	23
peak2333	156	145	221	141	79	215	301	146	117	51	439	42
peak2334	71	65	99	39	16	90	125	59	48	15	176	8
peak2335	41	29	60	24	13	25	80	31	33	28	72	17
peak2336	5	10	5	5	6	17	16	4	3	0	24	2
peak2337	55	50	84	70	29	118	109	48	45	42	252	16
peak2338	34	44	85	10	10	53	125	57	44	9	95	16
peak2339	1	1	0	1	0	8	2	0	2	0	1	1
peak2340	7	8	18	6	11	33	18	4	6	15	58	1
peak2341	6	5	21	7	4	27	33	12	7	7	31	4
peak2342	42	76	139	22	23	58	159	49	67	47	128	21
peak2343	25	34	71	39	22	117	94	38	25	40	142	9
peak2344	40	32	95	37	11	72	118	39	48	31	68	6
peak2345	27	32	90	11	12	44	125	42	34	10	72	4
peak2346	183	212	384	333	240	900	452	193	157	249	1256	135
peak2347	28	19	45	17	16	45	79	20	36	27	157	9
peak2348	32	16	47	56	47	116	50	27	17	69	287	38
peak2349	16	12	34	37	24	128	41	10	18	25	70	5
peak2350	158	99	116	9	9	39	133	71	52	14	50	9
peak2351	5	4	5	3	0	9	19	6	4	4	16	1
peak2352	90	80	238	127	85	390	405	164	110	119	500	45
peak2353	11	8	17	5	7	17	36	12	11	16	45	1
peak2354	11	22	17	27	22	92	27	18	12	13	115	12
peak2355	107	132	254	191	108	491	270	123	105	140	797	76
peak2356	107	126	283	60	57	213	397	136	105	52	243	25
peak2357	28	24	62	6	2	20	83	31	22	7	16	1
peak2358	9	9	28	10	5	40	33	16	12	18	61	9
peak2359	503	570	1302	231	191	744	1659	660	541	259	1001	132
peak2360	89	137	249	93	59	326	278	105	104	95	366	30
peak2361	44	49	119	43	30	128	150	53	50	31	156	21
peak2362	109	90	251	77	49	206	289	92	98	77	321	31
peak2363	269	326	555	425	337	1283	664	258	262	300	1371	157
peak2364	137	179	333	111	55	289	379	128	119	60	258	34
peak2365	56	45	109	47	35	124	166	57	48	26	204	26
peak2366	74	70	127	126	92	306	155	83	71	105	486	52
peak2367	77	82	231	163	95	475	306	103	91	151	555	63
peak2368	27	35	62	12	3	15	101	35	29	5	62	5
peak2369	113	126	210	103	53	149	233	120	92	25	230	18
peak2370	43	42	81	13	7	37	79	48	30	6	90	8
peak2371	5	6	8	6	5	18	9	2	1	9	19	1
peak2372	106	129	213	242	164	525	276	125	120	167	753	53
peak2373	335	418	867	216	180	671	1255	489	378	183	871	89
peak2374	39	40	76	38	23	63	77	34	40	21	109	15
peak2375	82	81	163	49	37	113	198	92	66	63	247	16
peak2376	31	32	74	11	15	65	79	30	19	16	76	6
peak2377	14	16	23	17	8	39	51	11	16	17	53	9
peak2378	94	102	249	71	61	236	310	114	117	59	267	18
peak2379	394	314	629	475	243	1071	856	363	301	190	1090	104
peak2380	14	29	66	17	7	20	67	29	13	17	39	3
peak2381	207	207	365	143	76	295	448	190	152	91	346	47
peak2382	170	137	175	105	56	214	301	152	103	68	287	32
peak2383	188	134	292	101	52	203	367	141	119	61	333	27
peak2384	79	76	116	50	20	97	168	64	72	18	88	14
peak2385	133	82	158	90	68	211	210	93	100	52	320	31
peak2386	69	60	117	30	15	88	143	63	47	29	116	13
peak2387	207	163	319	518	292	1060	332	139	134	255	1574	165
peak2388	47	52	77	27	14	76	87	47	27	19	91	5
peak2389	19	26	41	14	11	25	65	33	25	3	36	5
peak2390	107	106	144	106	65	230	219	109	91	58	401	37
peak2391	56	81	153	125	119	353	175	67	71	81	440	49
peak2392	9	10	13	13	11	47	16	9	9	11	69	4
peak2393	23	20	35	30	17	65	35	18	19	23	102	7
peak2394	303	337	724	854	634	2873	972	388	341	703	3422	420
peak2395	49	32	86	18	16	82	117	53	39	13	99	13
peak2396	55	71	124	29	22	82	143	59	46	31	79	7
peak2397	54	58	98	59	45	162	119	77	42	60	194	26
peak2398	56	73	137	32	24	84	148	74	55	30	140	13
peak2399	32	37	89	16	12	42	89	33	35	19	82	8
peak2400	36	31	60	88	47	183	105	29	27	75	472	42
peak2401	15	22	35	17	18	52	59	19	14	31	98	5
peak2402	18	12	22	10	9	33	52	17	14	16	49	7
peak2403	10	7	32	9	5	30	34	16	11	10	49	2
peak2404	4	6	13	3	2	8	23	2	9	1	10	0
peak2405	81	79	181	131	79	359	224	77	74	64	419	50
peak2406	40	32	106	78	44	231	120	45	53	67	238	24
peak2407	38	20	62	17	11	54	105	50	40	18	109	10
peak2408	73	97	162	95	60	202	202	111	71	33	236	26
peak2409	56	50	130	32	30	101	161	62	41	16	139	14
peak2410	67	83	177	175	71	394	215	90	67	84	638	53
peak2411	13	14	17	7	4	16	38	12	9	18	44	5
peak2412	22	21	56	36	38	76	56	30	24	31	235	31
peak2413	65	85	172	55	45	201	215	113	66	69	188	27
peak2414	9	15	30	9	5	21	48	29	11	9	61	7
peak2415	53	51	102	28	28	110	140	48	48	32	123	13
peak2416	55	91	144	18	18	39	196	83	56	22	106	15
peak2417	140	176	450	77	62	257	513	195	163	91	224	32
peak2418	56	45	74	73	45	167	91	46	35	38	189	25
peak2419	18	22	32	5	4	24	64	20	13	7	47	4
peak2420	17	23	57	14	6	50	62	27	25	7	69	7
peak2421	30	36	39	11	8	20	59	21	15	10	53	4
peak2422	40	40	60	28	12	52	86	29	26	16	80	10
peak2423	28	26	75	60	17	128	123	34	24	69	291	24
peak2424	6	6	21	36	31	134	24	16	12	73	310	16
peak2425	4	4	4	3	1	6	10	2	3	2	11	1
peak2426	12	12	27	9	3	10	40	11	6	12	35	2
peak2427	103	158	243	55	49	257	338	142	96	50	273	22
peak2428	78	97	207	41	33	140	301	112	84	38	161	21
peak2429	108	134	269	138	89	344	325	141	103	125	527	35
peak2430	144	165	321	155	103	416	474	187	141	136	579	56
peak2431	22	29	41	12	7	17	52	31	18	7	64	4
peak2432	64	79	123	43	39	148	165	60	70	56	210	9
peak2433	21	27	28	10	11	21	40	15	18	7	45	5
peak2434	57	65	129	64	42	164	163	74	63	47	230	22
peak2435	117	98	181	26	25	92	269	113	68	35	189	24
peak2436	209	218	563	114	92	398	660	225	190	95	348	56
peak2437	391	378	1027	500	356	1804	1178	453	449	358	1581	203
peak2438	105	106	202	131	92	388	228	107	81	96	603	56
peak2439	28	32	67	17	17	44	52	25	22	12	77	10
peak2440	53	44	92	10	12	43	98	60	34	17	80	4
peak2441	40	73	169	50	32	193	182	79	60	44	123	23
peak2442	26	10	17	5	6	11	48	28	13	3	46	1
peak2443	173	212	415	584	413	1610	641	302	223	445	2436	267
peak2444	79	113	218	143	93	533	260	97	91	120	631	48
peak2445	5	2	8	5	2	8	11	6	1	8	23	3
peak2446	132	151	283	21	16	46	359	161	114	35	128	9
peak2447	87	92	188	79	51	205	273	97	84	71	417	45
peak2448	86	123	265	140	92	333	347	132	103	68	365	29
peak2449	20	23	42	10	4	25	54	18	19	4	48	4
peak2450	134	140	323	69	54	263	427	159	130	60	290	32
peak2451	7	10	15	10	2	22	33	15	14	14	38	1
peak2452	53	55	104	20	11	67	130	43	44	30	77	10
peak2453	263	313	630	447	301	1317	859	317	292	333	1364	188
peak2454	58	86	136	24	17	70	156	68	59	25	118	15
peak2455	41	49	84	46	42	89	141	45	44	31	114	16
peak2456	15	24	41	46	31	139	87	36	16	54	237	20
peak2457	72	43	47	11	14	50	112	32	34	15	92	12
peak2458	82	79	131	46	22	60	170	92	60	24	182	15
peak2459	225	196	349	125	76	223	470	212	170	107	534	44
peak2460	220	234	327	341	198	704	464	232	171	260	1364	115
peak2461	121	79	133	60	36	139	173	74	59	60	222	23
peak2462	23	26	42	20	12	42	57	31	34	18	89	8
peak2463	68	45	107	82	50	190	122	51	51	78	352	21
peak2464	82	99	175	109	77	285	210	96	90	89	560	57
peak2465	4	0	1	6	4	15	5	1	1	0	6	3
peak2466	3	3	2	2	2	10	3	0	3	3	8	0
peak2467	30	30	48	28	27	76	89	26	26	20	87	12
peak2468	1441	1382	3404	707	489	2252	4127	1525	1319	616	2783	287
peak2469	20	24	20	22	8	27	44	26	13	7	55	5
peak2470	35	26	37	32	19	59	67	28	21	20	79	13
peak2471	6	4	11	1	4	22	9	7	1	15	51	4
peak2472	6	6	18	10	7	30	22	12	7	18	123	18
peak2473	69	68	134	75	37	180	156	70	63	63	175	27
peak2474	54	29	75	32	31	84	90	47	30	27	157	8
peak2475	40	44	55	17	14	37	92	48	42	11	76	15
peak2476	27	19	48	10	11	17	36	19	17	10	69	7
peak2477	5	6	7	4	0	7	19	3	8	0	12	0
peak2478	237	205	479	310	224	1028	699	302	198	234	1280	109
peak2479	174	230	430	215	113	585	701	279	212	126	775	81
peak2480	148	175	445	345	227	887	543	232	164	236	1032	105
peak2481	1	1	7	7	1	3	6	4	2	1	7	1
peak2482	1	4	12	7	0	13	14	8	6	2	14	2
peak2483	2	5	14	1	1	13	13	10	1	2	17	5
peak2484	6	1	13	2	11	14	8	1	5	4	15	2
peak2485	347	364	945	412	307	1404	1080	441	375	408	1923	176
peak2486	184	132	275	180	133	447	432	194	167	85	476	76
peak2487	226	154	331	449	218	935	498	181	143	176	973	118
peak2488	9	18	26	9	8	36	34	15	10	9	81	6
peak2489	15	22	31	8	12	62	56	15	15	30	142	11
peak2490	63	73	119	45	31	201	214	114	69	47	159	23
peak2491	67	94	187	48	30	141	243	112	86	32	193	23
peak2492	150	201	416	705	605	2550	561	207	175	670	2989	360
peak2493	20	14	26	4	2	9	33	14	23	3	10	2
peak2494	0	4	9	0	4	9	6	4	1	6	16	1
peak2495	22	18	33	8	6	13	41	18	15	20	50	6
peak2496	16	26	31	7	6	28	47	23	15	13	51	3
peak2497	39	49	97	23	17	90	120	37	49	13	127	8
peak2498	137	175	279	136	110	370	391	170	136	98	505	59
peak2499	227	295	601	183	117	627	726	308	221	195	1207	68
peak2500	1408	1570	3635	986	652	3470	4367	1691	1491	830	3208	356
peak2501	298	293	671	238	131	845	872	336	301	188	822	73
peak2502	153	162	388	147	69	389	551	203	167	110	526	47
peak2503	339	394	951	518	357	1847	1219	493	382	500	2220	223
peak2504	2	3	16	3	6	11	16	5	4	4	15	0
peak2505	10	8	30	24	9	60	29	18	10	14	50	2
peak2506	16	6	29	10	9	34	43	18	9	13	45	4
peak2507	72	54	119	175	149	517	155	59	49	158	812	82
peak2508	115	93	177	263	183	492	200	98	88	160	1119	91
peak2509	141	124	214	221	128	508	219	110	80	187	893	66
peak2510	93	75	125	96	69	256	209	79	76	68	472	44
peak2511	89	90	179	122	69	331	240	77	70	78	546	60
peak2512	104	128	209	125	94	431	328	112	97	101	438	50
peak2513	42	36	63	15	8	48	87	33	30	20	85	5
peak2514	24	14	43	9	10	22	46	23	6	9	22	2
peak2515	88	86	140	61	36	143	188	87	76	32	91	24
peak2516	97	104	240	131	111	303	358	137	107	87	685	73
peak2517	26	41	84	13	20	79	97	42	44	13	69	4
peak2518	56	37	85	52	45	119	78	37	21	31	101	14
peak2519	9	6	19	7	12	20	11	6	1	8	7	3
peak2520	168	147	459	133	83	326	519	169	163	135	566	51
peak2521	0	2	4	3	2	5	9	6	1	1	22	2
peak2522	5	1	7	5	7	17	14	4	3	9	40	2
peak2523	2	1	7	5	2	5	8	4	3	6	22	2
peak2524	126	100	206	80	52	135	213	85	73	38	187	21
peak2525	216	190	442	95	39	326	488	191	192	79	310	44
peak2526	97	86	197	59	29	135	245	93	69	50	141	18
peak2527	105	122	269	56	33	163	270	141	79	38	198	23
peak2528	148	157	279	64	44	222	376	155	112	31	188	27
peak2529	256	229	505	143	77	408	596	230	195	71	314	49
peak2530	571	612	1146	1344	892	3638	1338	543	539	791	4335	509
peak2531	22	23	51	27	19	59	49	22	13	26	136	14
peak2532	65	87	212	81	40	280	243	82	72	55	249	50
peak2533	2	2	2	4	4	1	5	2	2	4	13	1
peak2534	15	15	25	16	3	16	43	11	5	6	27	6
peak2535	381	345	664	1032	714	2435	859	403	297	648	3495	391
peak2536	535	694	1435	537	344	1817	1740	635	618	329	1652	195
peak2537	260	279	634	439	329	1449	896	355	259	275	1343	173
peak2538	4	13	20	9	7	37	15	10	7	9	19	1
peak2539	3	5	10	11	6	23	6	3	6	7	39	6
peak2540	24	31	69	3	13	32	79	27	33	11	78	3
peak2541	34	35	108	52	51	242	181	61	41	66	300	36
peak2542	10	11	33	14	7	26	28	16	13	11	64	9
peak2543	9	17	40	6	6	28	35	13	12	9	40	1
peak2544	31	24	60	12	9	38	72	28	24	21	67	8
peak2545	12	12	18	9	7	46	31	17	10	8	35	5
peak2546	299	310	726	326	201	931	846	311	293	251	1142	138
peak2547	50	59	140	71	32	256	215	56	67	47	256	27
peak2548	8	4	10	22	18	39	11	7	3	21	72	15
peak2549	1169	1330	3158	735	583	2559	3195	1237	1130	585	2341	320
peak2550	47	68	132	124	95	370	136	48	55	118	611	56
peak2551	1385	1389	3145	5520	3750	15783	3726	1483	1403	3958	20204	2275
peak2552	21	13	52	89	62	225	67	31	22	61	360	22
peak2553	52	58	116	41	21	109	157	58	48	29	126	12
peak2554	270	230	593	378	273	1057	689	300	230	254	1184	139
peak2555	24	27	58	22	18	58	82	34	29	12	58	10
peak2556	44	43	90	65	39	163	86	36	41	51	157	28
peak2557	14	9	20	14	6	28	37	14	5	4	66	7
peak2558	22	22	55	5	6	37	70	23	14	18	67	8
peak2559	485	433	867	347	235	980	1143	480	377	185	1378	135
peak2560	863	828	1814	470	304	1251	2083	996	735	268	1431	142
peak2561	612	502	947	492	359	1162	1269	557	477	374	1884	180
peak2562	23	17	44	14	10	55	54	20	17	17	90	10
peak2563	6	3	3	7	6	15	4	1	1	8	22	2
peak2564	40	41	80	30	21	114	172	47	43	36	129	23
peak2565	85	91	214	170	120	558	276	98	75	120	659	107
peak2566	165	181	378	224	153	654	377	141	136	162	935	100
peak2567	10	5	9	13	23	42	12	10	8	22	116	2
peak2568	5	8	14	14	6	34	15	10	5	5	55	3
peak2569	10	10	13	13	1	11	18	9	6	8	28	1
peak2570	3	13	22	13	3	28	23	5	7	0	50	1
peak2571	43	43	90	26	19	67	112	53	36	50	179	16
peak2572	12	16	41	48	32	126	50	16	14	76	335	25
peak2573	4	9	15	11	6	43	13	9	1	11	68	4
peak2574	11	7	13	10	2	11	15	15	6	7	72	4
peak2575	26	16	45	15	10	56	44	15	16	14	75	5
peak2576	15	14	32	14	4	43	43	12	19	18	52	3
peak2577	16	14	43	22	18	67	27	15	15	13	73	9
peak2578	21	23	39	49	21	91	64	24	19	24	134	14
peak2579	419	478	812	475	363	1491	1116	510	427	389	2030	186
peak2580	235	244	502	173	128	537	639	283	205	100	422	69
peak2581	130	163	298	87	67	286	414	191	119	67	236	42
peak2582	46	55	89	26	24	56	128	64	49	27	166	13
peak2583	31	31	57	34	23	79	66	27	24	44	240	26
peak2584	3	0	1	3	0	0	6	2	0	3	13	1
peak2585	5	8	4	5	3	40	13	6	4	14	61	3
peak2586	1	2	9	6	6	12	10	5	3	21	26	4
peak2587	89	113	238	65	42	293	266	91	97	84	262	34
peak2588	35	54	84	14	9	70	99	49	36	8	73	10
peak2589	37	39	71	23	21	52	95	37	29	2	50	7
peak2590	3	4	9	1	3	6	13	6	3	9	15	2
peak2591	82	74	221	40	28	99	301	113	80	31	134	22
peak2592	153	162	368	206	131	632	540	201	178	189	855	104
peak2593	7	9	30	11	5	17	37	10	17	6	51	1
peak2594	35	39	69	12	14	63	65	37	32	24	98	10
peak2595	13	15	18	31	20	111	43	17	14	23	215	20
peak2596	13	11	20	37	27	94	42	22	10	30	173	13
peak2597	68	60	153	53	41	176	180	86	62	57	271	20
peak2598	45	47	87	24	15	56	114	50	44	27	86	13
peak2599	278	260	624	631	447	2201	733	330	263	706	3453	308
peak2600	87	89	201	102	58	217	249	94	99	70	417	35
peak2601	16	26	65	24	7	72	58	27	14	18	58	6
peak2602	23	18	32	15	7	41	31	11	11	12	28	5
peak2603	30	23	72	33	25	51	86	46	42	27	88	9
peak2604	48	39	104	70	60	196	133	47	59	91	397	45
peak2605	55	53	101	53	53	119	95	54	62	56	154	35
peak2606	38	44	86	22	19	78	82	32	30	30	94	16
peak2607	45	61	120	29	28	87	137	58	60	26	69	11
peak2608	63	66	171	25	21	155	180	92	69	35	137	24
peak2609	46	58	128	22	12	85	164	72	56	26	89	12
peak2610	37	53	109	37	10	89	135	48	37	19	62	3
peak2611	43	56	125	84	74	221	170	95	47	88	419	53
peak2612	52	69	145	72	45	154	218	103	61	46	426	35
peak2613	50	50	124	93	67	297	213	75	56	98	606	42
peak2614	37	57	116	29	28	127	122	31	48	30	178	19
peak2615	53	51	106	48	35	160	131	57	41	40	166	29
peak2616	148	158	414	412	369	1510	459	154	148	429	2621	245
peak2617	324	311	742	431	265	1020	971	366	276	294	1394	175
peak2618	793	712	1640	1873	1178	4671	2052	856	689	1156	5980	669
peak2619	388	376	699	398	251	1105	1100	396	376	324	1440	142
peak2620	907	794	1947	1109	602	3055	2609	992	806	473	1909	281
peak2621	63	64	118	60	33	130	135	70	56	46	190	28
peak2622	430	485	1096	293	211	1012	1301	533	424	285	1120	113
peak2623	17	16	37	44	36	151	52	26	21	52	347	17
peak2624	270	260	484	359	212	712	467	279	209	156	1222	142
peak2625	59	57	122	26	11	97	108	81	49	19	113	12
peak2626	65	68	164	98	60	249	178	69	58	65	326	28
peak2627	47	42	149	17	14	74	131	56	35	22	117	10
peak2628	270	327	771	664	467	2443	913	361	317	569	2482	334
peak2629	166	181	369	64	35	177	499	217	166	82	432	42
