control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak19091	55	4	95	427	257	359	66	15	20	67	74	28
peak19092	31	4	54	184	125	158	51	11	8	37	24	21
peak19093	7	0	4	78	36	46	21	6	7	12	21	4
peak19094	51	3	61	223	164	164	80	25	22	54	47	27
peak19095	129	8	179	710	883	569	206	52	49	167	210	64
peak19096	57	4	47	93	120	80	65	16	16	28	34	18
peak19097	32	3	51	47	50	85	70	9	12	37	43	18
peak19098	4	0	4	125	16	37	0	0	0	2	0	1
peak19099	64	5	79	222	93	70	48	21	5	12	12	6
peak19100	10	0	10	144	76	52	3	0	1	3	3	5
peak19101	7	1	6	171	106	102	4	3	2	8	13	8
peak19102	9	1	11	252	110	173	12	2	2	17	13	8
peak19103	0	0	8	64	41	31	5	2	3	1	3	1
peak19104	396	50	592	2330	4746	2458	152	46	53	119	128	64
peak19105	27	1	28	434	398	454	35	3	12	61	57	40
peak19106	20	2	24	224	215	209	35	8	8	38	27	17
peak19107	14	4	21	104	88	125	21	2	4	23	13	10
peak19108	70	3	112	471	387	323	117	33	22	75	57	46
peak19109	77	7	156	234	456	347	140	45	41	75	74	34
peak19110	65	3	99	43	84	90	21	6	3	7	5	3
peak19111	168	19	264	659	435	378	101	24	18	55	51	48
peak19112	53	9	86	284	276	185	29	9	3	18	26	11
peak19113	51	4	60	227	298	232	21	3	6	17	13	4
peak19114	21	1	44	255	260	223	47	6	3	54	46	22
peak19115	16	1	26	207	197	184	20	5	6	44	33	23
peak19116	1	0	4	79	75	69	1	1	1	3	3	2
peak19117	135	6	156	873	700	522	108	29	31	99	82	52
peak19118	4	1	6	188	173	127	5	3	3	36	13	17
peak19119	22	1	30	517	199	238	25	5	2	11	12	6
peak19120	23	3	24	109	39	54	10	2	0	3	1	0
peak19121	49	1	31	364	181	174	24	3	7	15	11	12
peak19122	170	19	301	1390	1909	1470	300	91	67	232	210	148
peak19123	10	0	10	57	57	38	30	10	9	35	40	29
peak19124	1	0	3	83	45	51	0	0	0	5	4	1
peak19125	24	3	26	382	125	271	13	2	3	23	19	12
peak19126	9	2	23	221	196	192	15	2	4	14	20	13
peak19127	51	5	82	521	417	531	39	3	11	51	35	36
peak19128	15	3	16	185	140	116	12	4	0	7	8	3
peak19129	34	4	49	984	896	801	24	11	6	37	29	21
peak19130	21	2	45	582	679	566	108	34	22	82	105	60
peak19131	40	0	22	608	216	198	103	39	28	128	156	80
peak19132	11	0	5	29	11	16	36	12	8	9	21	12
peak19133	17	1	17	49	70	74	18	4	4	40	41	19
peak19134	36	3	63	101	79	127	84	15	17	61	57	26
peak19135	46	8	75	90	84	98	63	19	12	17	19	11
peak19136	93	10	216	499	433	483	157	44	35	78	58	36
peak19137	7	0	34	68	83	90	7	1	6	2	2	1
peak19138	24	3	45	89	64	72	31	11	13	23	21	15
peak19139	15	0	16	217	170	181	40	8	5	29	26	15
peak19140	32	1	48	1098	546	837	56	23	8	79	65	49
peak19141	24	2	19	172	219	165	19	4	4	28	23	8
peak19142	18	2	16	293	198	177	15	5	2	24	17	12
peak19143	13	0	12	321	465	359	14	8	7	37	28	20
peak19144	7	0	11	134	139	148	10	2	1	17	12	10
peak19145	1	0	4	8	14	10	74	19	18	24	48	32
peak19146	51	5	99	180	187	178	41	13	7	13	17	7
peak19147	36	4	65	224	287	236	106	32	19	94	92	40
peak19148	9	1	27	84	65	75	45	5	7	46	29	18
peak19149	5	0	15	181	555	313	5	1	1	11	6	5
peak19150	66	7	94	485	348	400	49	15	18	53	49	31
peak19151	19	0	23	56	30	34	14	5	4	8	8	5
peak19152	192	20	288	680	711	491	197	32	30	164	116	94
peak19153	137	9	179	1294	1245	818	179	34	23	260	148	122
peak19154	62	3	58	813	755	504	50	9	8	121	53	59
peak19155	98	5	114	1888	1720	1177	126	29	17	215	110	112
peak19156	91	9	173	167	123	173	105	36	23	14	20	3
peak19157	47	3	96	493	603	597	7	0	0	3	0	2
peak19158	61	3	106	185	162	133	2	0	1	1	1	1
peak19159	2	1	2	87	39	64	13	3	2	5	10	6
peak19160	4	1	2	118	143	65	7	1	1	14	21	13
peak19161	75	7	102	242	338	223	29	20	4	11	14	10
peak19162	78	5	98	469	608	449	47	11	8	45	38	23
peak19163	25	2	40	96	89	71	18	4	3	8	8	4
peak19164	23	2	30	68	82	52	18	6	7	4	8	1
peak19165	25	3	60	347	602	389	27	11	9	35	31	10
peak19166	7	2	39	68	73	43	8	2	4	1	2	1
peak19167	22	1	49	169	374	268	45	20	11	35	42	23
peak19168	195	30	332	519	676	694	30	5	11	8	13	8
peak19169	60	4	103	169	73	95	27	15	5	8	11	3
peak19170	243	17	325	2994	2152	2153	99	33	26	56	54	40
peak19171	6	0	10	105	103	103	2	0	0	5	2	0
peak19172	12	1	14	208	105	190	0	0	0	6	1	2
peak19173	84	7	134	299	109	224	233	85	57	75	84	45
peak19174	332	27	432	3090	2218	2658	885	290	200	697	724	369
peak19175	132	22	198	263	259	519	359	119	94	156	192	77
peak19176	7	2	21	24	80	59	4	3	2	4	3	2
peak19177	2	1	10	52	64	57	2	0	0	3	3	2
peak19178	16	0	26	173	302	232	4	2	1	3	4	2
peak19179	44	4	52	432	282	289	26	10	5	14	14	11
peak19180	12	1	14	76	121	72	14	4	1	16	19	7
peak19181	4	1	10	110	98	68	7	4	4	15	16	7
peak19182	11	1	16	160	112	107	13	3	4	10	15	10
peak19183	45	2	84	614	496	652	147	51	42	159	146	86
peak19184	11	0	18	78	30	73	44	11	12	37	39	19
peak19185	224	12	332	1446	1043	1203	212	57	43	143	141	73
peak19186	243	19	335	6639	6379	5992	231	74	35	383	302	187
peak19187	12	0	15	99	43	64	23	13	5	11	5	7
peak19188	7	0	6	83	73	63	5	1	0	9	6	1
peak19189	135	10	234	1241	705	1114	420	131	101	328	332	238
peak19190	44	6	87	284	214	257	175	48	40	203	174	112
peak19191	93	5	137	1629	1309	1537	256	85	74	351	331	220
peak19192	9	0	5	57	41	43	17	6	4	8	10	3
peak19193	94	13	178	1131	1249	979	286	106	76	275	247	131
peak19194	44	1	51	242	114	134	63	9	13	77	32	44
peak19195	25	0	40	40	9	31	39	11	5	21	26	11
peak19196	63	3	98	560	478	503	82	27	19	40	47	33
peak19197	20	0	27	41	16	16	71	20	15	76	43	23
peak19198	18	0	15	59	28	40	79	21	12	76	46	34
peak19199	11	0	14	34	18	10	59	13	14	59	38	22
peak19200	24	1	20	174	58	45	9	1	2	0	4	0
peak19201	82	3	40	2035	712	647	14	4	5	34	17	13
peak19202	26	1	13	190	34	57	8	3	2	12	3	3
peak19203	97	5	226	717	766	1082	67	14	9	39	34	21
peak19204	20	1	24	125	82	91	31	4	2	11	15	10
peak19205	1	0	2	59	60	51	3	1	1	3	2	1
peak19206	10	0	19	109	67	37	5	4	1	7	8	1
peak19207	8	0	5	98	54	38	7	1	4	5	8	6
peak19208	10	0	10	340	251	187	6	5	1	19	14	9
peak19209	7	0	7	81	39	46	7	1	0	6	1	2
peak19210	119	8	157	1237	833	878	198	59	30	228	160	106
peak19211	163	10	215	2220	1924	1538	181	49	28	261	206	146
peak19212	73	5	81	598	264	324	100	22	13	75	64	54
peak19213	373	31	682	5175	4959	5202	141	48	23	150	117	110
peak19214	165	12	263	558	843	705	47	11	14	39	48	28
peak19215	271	35	413	679	1484	1137	78	19	17	37	40	26
peak19216	576	63	992	1029	2815	1900	174	51	38	71	74	39
peak19217	98	6	175	278	315	364	27	11	6	15	11	9
peak19218	1	0	3	43	119	84	0	0	0	0	0	1
peak19219	20	5	28	214	77	188	18	15	3	21	17	10
peak19220	51	4	69	238	231	218	28	9	11	10	21	8
peak19221	1	0	0	10	17	14	18	4	5	20	22	12
peak19222	93	6	88	1102	565	527	30	17	6	50	34	14
peak19223	417	44	628	1471	1569	1211	141	37	45	95	76	46
peak19224	381	34	478	1675	1574	1362	133	28	37	93	83	46
peak19225	1077	99	1333	4975	4566	3527	317	62	60	138	145	81
peak19226	82	12	126	996	508	807	47	6	4	40	34	20
peak19227	408	25	539	14774	13399	12403	142	33	28	310	243	112
peak19228	193	18	253	963	353	1027	62	14	13	13	30	10
peak19229	152	8	186	772	178	421	54	12	6	75	25	26
peak19230	1558	247	3335	3258	2672	3160	5252	1831	1299	3450	3500	1635
peak19231	213	30	412	2159	2682	2829	19	5	7	18	18	8
peak19232	78	11	128	419	464	562	4	4	3	4	5	3
peak19233	25	1	44	100	76	153	2	1	1	2	2	1
peak19234	93	11	139	446	558	627	4	2	0	5	4	3
peak19235	26	1	46	160	203	251	1	1	1	2	1	1
peak19236	77	6	132	346	192	302	71	19	13	33	33	22
peak19237	107	9	201	384	139	311	91	22	17	30	25	12
peak19238	304	28	637	7805	8515	9518	246	72	59	343	273	140
peak19239	418	53	854	3627	3091	4564	286	87	73	297	294	131
peak19240	118	22	213	328	184	438	102	23	29	47	56	24
peak19241	18	2	33	60	63	65	54	13	8	43	60	19
peak19242	8	0	5	38	24	32	22	5	2	41	22	22
peak19243	21	2	36	248	112	234	51	16	10	31	29	31
peak19244	32	3	42	511	355	423	75	14	13	57	47	47
peak19245	23	0	32	63	13	67	57	7	7	19	20	24
peak19246	39	2	65	540	847	851	43	9	10	66	51	32
peak19247	49	1	57	400	139	170	74	27	22	39	44	12
peak19248	1	1	1	68	50	32	6	1	0	6	4	1
peak19249	28	3	51	123	84	76	49	23	14	24	24	14
peak19250	43	2	45	230	142	245	38	8	10	33	18	12
peak19251	1	1	3	67	100	65	8	2	1	14	25	10
peak19252	2	0	6	76	199	109	12	2	1	24	17	14
peak19253	58	11	93	1147	665	868	111	29	21	110	82	74
peak19254	19	0	32	124	51	126	30	14	7	17	25	15
peak19255	20	2	31	76	80	86	31	7	14	20	17	12
peak19256	21	7	78	393	519	433	64	12	23	70	49	28
peak19257	9	1	19	170	125	188	16	2	2	31	20	13
peak19258	17	0	21	226	115	213	25	6	5	49	25	19
peak19259	155	29	287	1190	848	1044	233	84	49	148	122	78
peak19260	42	6	68	294	123	208	62	20	10	48	29	26
peak19261	66	8	91	476	479	345	59	8	16	22	41	20
peak19262	27	1	52	84	79	72	16	6	6	14	20	5
peak19263	65	6	63	312	225	192	151	54	28	149	98	45
peak19264	33	2	34	189	98	115	87	20	20	60	37	27
peak19265	46	6	89	298	173	274	171	55	34	183	152	101
peak19266	136	14	212	1476	1113	1104	307	104	67	239	215	157
peak19267	66	9	106	922	1674	1163	131	41	49	191	205	123
peak19268	32	2	76	138	168	163	68	19	12	40	26	19
peak19269	17	3	55	53	50	59	41	17	7	21	23	12
peak19270	138	4	166	2496	1521	1662	667	187	123	924	752	482
peak19271	65	7	90	962	458	584	317	95	71	372	295	187
peak19272	57	10	98	224	111	216	249	72	66	113	141	69
peak19273	62	10	104	314	198	244	308	83	101	196	226	119
peak19274	6	0	4	58	101	46	10	3	3	8	6	5
peak19275	17	4	17	192	473	182	34	16	10	27	32	18
peak19276	422	32	467	2414	1967	1779	565	159	177	394	458	233
peak19277	168	9	151	508	477	371	182	64	44	117	135	64
peak19278	1	0	2	68	58	48	0	0	0	1	0	0
peak19279	88	3	54	565	176	286	0	0	0	0	0	2
peak19280	20	2	18	170	105	71	0	0	0	0	0	1
peak19281	15	1	6	58	29	30	0	0	0	0	0	0
peak19282	411	39	544	5039	6442	5328	135	44	26	133	139	67
peak19283	58	4	80	166	201	178	14	4	3	3	3	3
peak19284	112	14	138	682	586	534	31	6	6	37	42	8
peak19285	73	4	92	627	507	527	18	8	4	22	15	10
peak19286	139	14	159	1055	1022	866	36	15	11	38	43	23
peak19287	57	7	110	329	472	292	92	26	29	71	60	44
peak19288	29	1	35	74	91	123	47	9	8	23	35	16
peak19289	43	2	63	72	69	54	41	15	8	26	40	26
peak19290	41	3	49	97	52	96	32	10	9	33	45	25
peak19291	41	1	40	105	66	86	21	5	2	36	34	17
peak19292	23	0	11	176	460	151	14	7	5	22	28	8
peak19293	15	0	19	189	226	145	19	3	8	12	22	11
peak19294	20	0	27	294	259	208	20	14	6	31	25	10
peak19295	15	0	20	70	91	70	10	4	5	15	12	6
peak19296	3	0	2	110	95	94	0	0	0	0	0	0
peak19297	2	0	7	108	103	99	0	0	0	0	0	1
peak19298	1048	73	1196	4525	3072	2396	43	12	16	23	10	11
peak19299	892	81	1170	839	409	460	32	14	9	5	2	1
peak19300	10037	1078	13549	220416	351021	234358	488	123	120	972	905	387
peak19301	6	0	3	72	35	39	2	0	0	0	1	0
peak19302	17	0	7	494	64	93	1	0	0	5	4	1
peak19303	257	6	132	1479	525	431	37	11	14	37	32	7
peak19304	70	4	42	478	153	123	11	3	6	6	4	6
peak19305	35	1	19	87	26	22	5	2	2	1	2	0
peak19306	126	5	69	1272	411	321	17	11	2	7	11	10
peak19307	5	3	6	72	104	76	3	1	1	1	4	0
peak19308	150	10	188	982	1338	797	135	58	40	103	117	75
peak19309	119	16	146	1316	1541	1063	108	32	21	110	108	59
peak19310	65	5	65	160	107	109	48	24	19	23	16	13
peak19311	10	1	40	205	414	588	31	6	4	44	27	12
peak19312	15	6	39	136	341	357	27	15	8	22	15	15
peak19313	11	2	44	86	237	224	26	8	7	23	22	7
peak19314	12	4	29	55	130	173	17	6	5	13	15	5
peak19315	5	1	22	127	124	248	16	2	5	20	17	6
peak19316	20	2	35	334	200	189	75	16	20	80	57	40
peak19317	22	5	28	519	654	373	73	14	16	105	74	41
peak19318	13	0	14	8	13	13	33	6	6	24	18	11
peak19319	30	3	52	660	596	713	83	21	14	118	84	42
peak19320	4	1	12	40	19	62	16	0	6	13	14	2
peak19321	124	13	162	1869	3048	1974	145	55	45	231	233	103
peak19322	25	4	58	196	190	197	52	25	23	22	30	16
peak19323	114	10	170	2249	2876	2673	170	60	46	212	243	129
peak19324	25	6	81	213	275	576	84	19	21	55	86	36
peak19325	0	0	2	111	101	65	6	3	3	16	9	4
peak19326	52	3	104	659	423	518	192	68	42	165	168	81
peak19327	31	2	63	124	81	94	81	31	20	46	44	19
peak19328	1	0	1	47	51	48	9	1	0	10	10	11
peak19329	3	0	5	119	94	81	4	5	1	14	7	14
peak19330	3	1	8	82	123	88	10	3	0	14	19	6
peak19331	2	2	4	48	93	85	15	3	2	18	12	14
peak19332	16	0	21	436	617	357	15	4	3	29	22	11
peak19333	63	7	98	144	51	91	109	41	36	38	48	32
peak19334	189	25	357	280	438	396	329	73	92	167	177	75
peak19335	4	0	5	94	86	72	15	4	3	14	19	12
peak19336	62	2	56	115	158	101	28	14	4	18	17	8
peak19337	84	6	96	1088	1672	918	43	15	9	57	51	19
peak19338	9	2	7	51	97	58	2	0	1	2	4	3
peak19339	11	2	23	141	225	163	14	2	4	7	9	7
peak19340	16	0	40	309	241	233	34	4	12	30	37	19
peak19341	87	7	166	604	589	657	292	100	65	358	322	207
peak19342	41	1	74	150	81	130	103	27	23	74	54	38
peak19343	72	8	119	292	195	224	206	54	45	62	64	41
peak19344	34	3	41	85	49	63	51	19	9	15	13	3
peak19345	867	34	518	5980	2756	2091	35	7	14	21	26	8
peak19346	1381	34	748	13561	6328	4746	48	13	14	24	34	21
peak19347	617	19	299	1172	341	428	24	5	5	11	15	7
peak19348	462	8	244	1248	180	315	16	6	6	4	5	3
peak19349	12	1	15	159	77	120	0	2	0	3	0	0
peak19350	153	15	183	2271	1879	1776	397	142	86	527	450	266
peak19351	31	1	50	396	223	249	129	39	26	137	117	83
peak19352	45	3	49	60	72	54	26	9	8	5	12	1
peak19353	37	1	54	299	207	193	23	6	5	20	11	5
peak19354	36	2	36	111	62	83	22	8	4	15	6	5
peak19355	37	6	71	944	865	903	40	12	6	75	69	25
peak19356	38	2	84	288	209	220	50	4	10	49	28	17
peak19357	0	2	2	17	22	22	17	5	4	29	20	16
peak19358	5	0	1	58	91	59	31	7	4	55	48	41
peak19359	38	2	61	326	300	316	45	8	5	40	37	17
peak19360	101	7	150	816	831	801	85	20	20	89	96	36
peak19361	36	5	55	180	408	189	11	4	8	15	15	7
peak19362	111	8	129	160	126	80	51	18	16	9	18	9
peak19363	169	15	189	1037	579	719	61	21	20	37	28	10
peak19364	48	1	54	228	99	103	5	3	3	2	1	0
peak19365	25	5	31	85	54	51	4	3	0	0	1	1
peak19366	67	2	99	522	543	335	17	3	2	7	4	4
peak19367	84	8	88	395	382	262	8	5	2	2	6	3
peak19368	139	9	141	842	823	626	27	9	4	11	9	5
peak19369	72	5	77	533	541	321	12	5	0	10	5	2
peak19370	22	0	21	81	61	41	8	2	1	1	3	1
peak19371	55	5	62	308	248	194	3	2	0	10	4	2
peak19372	18	3	22	92	118	107	9	3	0	1	1	1
peak19373	92	20	211	1796	6003	2881	28	8	6	34	34	13
peak19374	89	8	131	222	258	447	169	58	66	80	150	43
peak19375	145	7	206	1938	851	1342	328	111	65	292	262	178
peak19376	289	22	383	4109	2500	3300	529	149	88	626	528	370
peak19377	2167	96	2717	32222	16777	18291	4830	1349	829	3391	2698	1934
peak19378	74	7	77	554	366	395	80	36	19	58	52	47
peak19379	28	1	48	67	38	33	34	9	8	23	21	7
peak19380	35	1	39	486	884	649	13	3	7	18	20	9
peak19381	21	0	33	217	307	255	10	3	2	14	13	8
peak19382	200	17	180	3525	2176	1856	147	40	29	209	204	120
peak19383	9	0	11	67	40	47	8	4	2	11	7	3
peak19384	47	3	43	775	636	494	58	14	14	52	49	30
peak19385	178	18	334	604	603	634	8	5	2	2	4	1
peak19386	180	19	391	846	709	920	20	4	2	5	3	5
peak19387	549	79	1156	5313	11819	9410	55	18	18	81	87	40
peak19388	250	30	607	2890	5533	4674	45	11	4	49	59	22
peak19389	3	0	5	45	124	59	1	0	1	10	12	7
peak19390	10	0	19	144	180	112	17	11	4	27	16	13
peak19391	60	3	60	607	505	492	46	13	18	70	51	39
peak19392	338	36	376	890	745	568	114	32	25	56	38	37
peak19393	1060	77	1070	6948	9799	5550	306	80	77	223	273	117
peak19394	49	6	62	202	149	98	99	32	28	65	67	37
peak19395	18	1	25	76	69	42	17	10	7	21	15	9
peak19396	313	31	371	3357	3753	2988	532	192	139	452	421	268
peak19397	43	3	23	178	116	86	18	6	3	14	6	3
peak19398	580	40	657	8878	12658	6855	163	50	34	144	141	71
peak19399	45	5	83	81	96	87	128	46	24	28	32	25
peak19400	118	20	283	397	780	571	117	31	24	43	56	32
peak19401	66	10	122	368	415	330	61	21	11	51	52	27
peak19402	202	28	258	823	1248	814	232	86	60	138	135	99
peak19403	54	10	73	501	845	468	87	25	21	60	86	42
peak19404	24	0	45	157	410	208	46	10	7	21	23	9
peak19405	25	2	24	94	96	69	33	11	7	17	18	14
peak19406	156	11	149	549	914	527	118	34	45	72	88	49
peak19407	178	18	150	504	488	305	113	50	37	93	80	45
peak19408	78	5	97	135	93	83	75	24	24	58	41	35
peak19409	181	19	244	612	670	609	189	37	47	105	110	73
peak19410	70	8	87	214	238	171	51	14	12	53	51	31
peak19411	40	6	54	122	144	125	45	6	10	30	33	18
peak19412	60	2	75	163	78	130	28	6	6	37	36	16
peak19413	110	9	160	2492	2727	2505	311	110	73	398	354	253
peak19414	30	7	58	130	208	164	48	16	7	22	25	12
peak19415	17	0	50	98	96	107	42	12	4	16	21	15
peak19416	89	10	95	346	258	238	29	11	5	20	34	14
peak19417	119	11	84	421	318	241	100	37	25	47	55	30
peak19418	470	40	635	1091	1416	1289	79	23	23	32	31	15
peak19419	29	3	56	67	128	141	33	8	10	40	32	16
peak19420	134	13	131	107	67	93	115	21	16	62	78	41
peak19421	66	4	111	845	1573	771	96	30	23	54	47	23
peak19422	172	19	263	238	73	198	456	171	82	359	223	198
peak19423	140	12	199	577	369	457	452	164	75	609	337	263
peak19424	85	1	106	273	279	212	40	6	14	17	11	15
peak19425	47	2	35	283	242	121	11	9	3	16	12	9
peak19426	36	1	29	71	46	39	14	4	2	6	4	3
peak19427	59	4	64	441	621	395	45	14	11	33	34	19
peak19428	67	3	83	216	234	190	62	13	9	44	55	20
peak19429	18	0	24	262	432	250	38	13	9	47	25	16
peak19430	43	2	58	207	247	178	41	27	14	32	43	25
peak19431	569	49	542	1910	1898	1192	267	77	52	132	167	79
peak19432	227	15	234	392	482	313	124	44	29	34	29	17
peak19433	349	27	341	2561	3526	1857	181	58	48	131	147	65
peak19434	140	14	190	1835	1726	1917	154	49	40	178	175	82
peak19435	92	13	110	272	244	257	84	21	23	32	36	18
peak19436	117	13	130	563	647	493	145	49	46	74	97	40
peak19437	7	0	10	106	186	114	3	1	1	3	5	4
peak19438	16	0	15	236	316	179	128	46	30	115	101	74
peak19439	67	7	96	156	163	128	29	5	12	11	8	4
peak19440	100	7	113	1980	6232	3834	148	45	23	370	368	182
peak19441	24	2	62	85	318	389	75	28	18	122	129	41
peak19442	24	1	48	205	189	184	18	4	2	6	9	4
peak19443	45	1	33	136	91	121	11	7	3	12	15	7
peak19444	27	1	39	67	60	70	18	5	3	9	8	5
peak19445	95	7	131	1129	1730	1087	49	14	13	43	53	24
peak19446	30	3	49	66	66	65	15	3	3	0	2	1
peak19447	83	6	70	55	50	61	136	34	31	32	39	26
peak19448	10	1	17	113	124	81	17	2	4	24	27	6
peak19449	195	24	221	744	1100	618	352	132	90	200	212	129
peak19450	223	28	267	2153	3271	2040	330	112	76	297	304	158
peak19451	176	20	322	1440	3015	1981	110	39	24	85	90	52
peak19452	128	17	200	310	578	365	99	28	28	34	31	22
peak19453	64	3	93	202	152	158	171	51	48	49	45	31
peak19454	55	6	64	160	95	149	121	42	20	32	48	24
peak19455	262	19	306	3500	3796	3397	511	181	130	561	508	323
peak19456	82	5	129	403	177	266	210	75	42	117	97	76
peak19457	415	38	669	5844	4603	5790	671	216	155	498	465	325
peak19458	74	1	141	475	210	423	196	44	39	68	66	45
peak19459	164	22	300	722	658	686	348	136	97	145	155	72
peak19460	133	7	238	1148	987	832	161	44	24	113	82	56
peak19461	79	3	137	291	150	218	121	36	12	102	102	42
peak19462	30	0	58	210	125	190	45	20	7	69	54	39
peak19463	65	3	115	422	263	378	82	33	17	104	97	72
peak19464	26	3	45	119	122	96	30	10	9	21	18	12
peak19465	38	3	65	219	314	208	39	9	10	16	24	11
peak19466	19	3	24	107	127	119	18	2	7	15	22	8
peak19467	60	5	78	1085	2286	1108	48	15	19	74	83	34
peak19468	22	2	23	296	184	180	34	5	7	20	20	17
peak19469	55	4	60	593	440	498	63	21	15	38	41	38
peak19470	195	18	287	3980	3339	3344	205	54	46	323	257	186
peak19471	236	15	284	1735	2247	1502	166	45	33	190	168	81
peak19472	299	28	459	5111	7357	6048	163	41	37	152	168	83
peak19473	8	4	14	153	428	339	9	2	1	8	9	4
peak19474	21	2	35	180	199	177	9	1	1	8	12	5
peak19475	3	0	7	44	71	57	12	5	1	18	16	5
peak19476	25	0	36	116	84	105	57	22	13	29	25	19
peak19477	38	2	58	693	751	468	101	35	22	113	91	76
peak19478	29	1	27	128	95	88	49	10	9	40	45	17
peak19479	78	1	75	571	407	341	66	17	11	48	36	27
peak19480	99	7	106	248	410	185	51	5	8	17	17	6
peak19481	84	8	110	299	327	186	44	8	14	12	23	16
peak19482	473	41	538	3626	5706	3185	203	64	53	149	180	87
peak19483	68	6	64	262	224	210	36	13	7	23	22	15
peak19484	52	5	34	132	90	107	16	8	3	12	15	9
peak19485	3	0	3	60	47	46	6	2	0	1	6	6
peak19486	132	5	115	536	453	287	56	14	20	48	46	28
peak19487	251	17	221	1459	1756	917	121	26	31	87	85	41
peak19488	262	26	296	1534	1570	1044	122	37	22	73	88	49
peak19489	155	14	128	1426	1091	741	57	17	15	71	59	28
peak19490	38	1	66	131	148	96	64	18	17	29	19	15
peak19491	72	5	119	290	355	262	129	41	37	79	79	37
peak19492	112	6	128	1731	2342	1269	73	23	32	103	105	57
peak19493	66	8	84	196	101	156	51	13	13	29	25	9
peak19494	86	6	74	199	219	120	66	18	31	25	24	15
peak19495	53	5	95	169	193	109	113	36	38	41	54	25
peak19496	246	19	376	5018	5351	4955	199	46	47	281	214	124
peak19497	52	3	73	104	83	111	44	11	5	17	19	6
peak19498	153	8	238	1602	895	1237	185	44	41	162	105	83
peak19499	138	5	291	1094	569	980	227	55	26	177	142	97
peak19500	30	3	97	106	80	89	57	22	11	14	9	10
peak19501	8	2	10	89	102	84	27	9	6	20	25	6
peak19502	23	1	28	91	31	63	33	6	7	49	30	25
peak19503	6	0	13	73	63	74	20	5	5	22	26	14
peak19504	14	1	12	116	115	115	16	5	2	14	16	16
peak19505	40	5	68	286	217	220	61	20	14	41	39	23
peak19506	18	0	32	309	164	208	46	8	13	35	33	28
peak19507	19	4	38	135	62	101	47	9	10	26	43	18
peak19508	26	3	45	63	77	75	36	10	8	10	8	10
peak19509	176	21	249	1719	1860	1728	244	74	64	237	245	114
peak19510	14	1	22	82	73	69	13	5	2	14	19	2
peak19511	57	3	80	851	714	661	65	20	13	75	79	46
peak19512	66	6	86	1059	506	688	83	19	23	116	74	62
peak19513	91	6	101	778	763	700	114	31	28	109	93	54
peak19514	16	1	25	68	28	37	37	5	6	29	12	8
peak19515	89	6	117	2344	3065	2119	165	42	26	283	249	126
peak19516	37	2	50	92	84	93	53	13	18	24	22	12
peak19517	59	4	164	298	162	299	148	48	38	49	69	34
peak19518	18	2	36	173	172	217	42	8	9	49	50	25
peak19519	77	2	84	105	164	101	118	38	35	40	35	24
peak19520	74	5	88	347	452	287	126	48	38	108	83	65
peak19521	63	6	79	196	318	146	69	15	16	55	57	27
peak19522	54	4	67	838	977	765	128	45	43	225	240	121
peak19523	14	1	21	136	113	99	35	9	8	44	46	19
peak19524	8	1	15	168	304	214	12	3	7	38	23	18
peak19525	8	3	13	96	189	142	14	3	4	18	17	9
peak19526	55	10	63	730	648	510	74	20	19	123	80	61
peak19527	171	9	236	1528	2726	1902	243	89	78	275	310	147
peak19528	33	2	43	232	293	244	84	17	25	85	87	57
peak19529	50	3	59	219	248	184	114	41	36	101	110	65
peak19530	15	2	14	80	114	126	52	11	6	85	65	46
peak19531	1330	127	1645	7121	6791	6197	592	183	140	329	331	200
peak19532	17	1	21	88	60	64	40	5	5	29	21	11
peak19533	20	3	33	116	272	103	44	11	5	39	40	20
peak19534	10	2	18	80	169	85	31	9	5	20	27	17
peak19535	132	11	161	1846	3302	1899	132	33	41	237	255	115
peak19536	11	1	23	86	188	119	7	5	3	10	13	1
peak19537	76	7	106	631	852	585	47	19	10	50	34	17
peak19538	1	0	11	58	65	47	5	2	0	3	2	0
peak19539	17	0	16	209	212	151	5	0	1	6	6	2
peak19540	36	7	50	268	214	184	29	13	7	12	11	3
peak19541	82	5	72	874	643	487	57	19	12	55	61	29
peak19542	17	2	22	240	227	157	29	5	6	18	11	8
peak19543	20	3	22	226	202	107	36	5	4	17	24	9
peak19544	11	1	16	82	37	35	22	7	4	12	17	5
peak19545	32	4	33	151	79	124	53	11	12	21	34	19
peak19546	99	7	113	1205	1848	939	134	47	30	139	122	84
peak19547	38	3	40	89	132	103	12	2	10	6	8	3
peak19548	172	18	253	1216	2044	1562	70	18	18	46	48	24
peak19549	16	2	32	86	119	80	8	2	2	3	2	0
peak19550	21	4	33	92	93	65	7	1	2	4	5	4
peak19551	0	0	0	56	62	43	3	0	1	8	2	3
peak19552	56	4	55	158	144	113	8	3	7	7	5	1
peak19553	1	0	8	26	120	53	9	0	2	13	5	3
peak19554	554	48	608	1235	854	562	120	38	26	20	37	14
peak19555	1639	96	1513	9928	8416	5284	298	79	71	181	211	90
peak19556	556	34	403	692	249	334	82	33	23	43	21	14
peak19557	1179	42	742	11635	6339	5411	148	33	37	152	167	81
peak19558	10	0	8	56	47	58	28	7	9	23	26	14
peak19559	30	1	39	384	409	365	89	25	17	105	114	54
peak19560	43	3	60	658	807	521	43	9	10	51	62	27
