control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak12777	71	67	66	195	325	197	32	20	17	80	55	63
peak12778	28	13	16	68	90	46	25	20	24	51	75	78
peak12779	177	184	256	559	876	500	163	126	193	452	552	786
peak12780	28	29	36	120	200	96	36	21	33	79	103	126
peak12781	74	97	109	367	521	252	82	68	80	253	351	463
peak12782	27	24	22	53	110	58	10	13	12	38	57	59
peak12783	151	169	151	705	1354	775	224	181	237	950	1379	1236
peak12784	90	112	155	319	495	257	158	103	170	404	555	689
peak12785	101	85	86	233	419	175	93	57	73	183	221	196
peak12786	106	136	174	258	329	133	188	89	124	195	285	158
peak12787	1048	830	939	3277	4675	2582	950	658	953	3292	4374	4471
peak12788	113	78	136	178	246	151	117	157	176	204	407	373
peak12789	230	214	283	379	618	316	252	238	289	259	624	511
peak12790	268	233	278	504	942	576	224	265	311	464	893	799
peak12791	130	138	120	258	391	225	118	161	183	210	429	338
peak12792	199	159	153	559	869	426	179	108	160	442	552	558
peak12793	43	23	27	178	177	84	22	3	2	64	19	32
peak12794	56	32	21	289	200	99	24	8	7	113	32	48
peak12795	140	134	115	306	391	175	107	70	85	221	231	250
peak12796	178	151	156	525	651	348	165	83	105	299	380	369
peak12797	22	13	17	107	117	57	14	9	13	69	114	101
peak12798	33	37	42	108	144	72	27	24	16	47	63	53
peak12799	170	161	194	338	464	271	255	182	214	469	664	596
peak12800	15	20	20	56	78	36	16	19	23	38	45	78
peak12801	22	15	16	73	61	46	14	7	20	50	58	65
peak12802	81	63	89	185	202	128	81	52	94	143	197	219
peak12803	312	237	325	717	941	563	297	203	350	585	671	815
peak12804	324	309	354	1083	1534	827	386	274	467	987	1310	1667
peak12805	120	96	105	332	434	287	108	77	157	234	340	417
peak12806	135	120	119	384	596	363	146	117	174	358	468	487
peak12807	74	56	73	489	692	422	78	62	75	414	575	601
peak12808	296	326	396	1144	2383	1374	233	224	251	834	1466	1289
peak12809	79	100	102	167	330	168	49	58	82	120	163	139
peak12810	41	15	34	47	115	89	17	21	21	54	75	68
peak12811	175	123	122	675	926	442	192	129	202	793	820	1096
peak12812	64	79	70	305	351	199	111	69	101	333	353	439
peak12813	131	111	140	439	459	242	211	110	204	428	479	517
peak12814	67	62	60	138	166	87	103	60	93	152	179	218
peak12815	152	110	99	417	622	300	89	66	105	232	256	267
peak12816	235	232	190	771	1183	646	420	299	418	1047	1622	1563
peak12817	44	32	33	170	199	122	30	21	14	121	90	112
peak12818	32	28	31	85	127	54	16	9	19	54	75	88
peak12819	64	82	80	193	402	203	59	52	70	172	216	236
peak12820	398	286	318	524	684	345	418	316	397	497	686	617
peak12821	174	153	173	480	682	318	350	292	384	655	1026	1056
peak12822	189	170	153	378	525	328	303	285	330	484	621	599
peak12823	240	221	239	866	1218	674	449	349	490	1357	1832	1900
peak12824	572	499	596	2410	3798	1919	1111	887	1190	4447	6208	6851
peak12825	295	240	279	624	863	506	465	432	576	871	1178	1168
peak12826	116	90	82	202	328	167	183	162	241	303	416	421
peak12827	57	58	49	84	136	87	39	25	51	66	92	81
peak12828	418	427	467	1410	1922	920	434	278	430	1260	1550	1614
peak12829	4999	4463	4448	22757	38854	19282	5394	4107	5268	26856	37909	39648
peak12830	412	387	399	1774	2676	1397	352	256	301	1335	1601	1588
peak12831	154	117	151	285	339	210	120	89	113	180	237	202
peak12832	173	190	219	558	864	419	192	163	196	392	564	550
peak12833	180	122	141	527	790	482	203	117	185	585	742	862
peak12834	42	46	68	103	163	102	60	75	97	197	228	365
peak12835	604	607	543	1160	1796	872	906	656	936	1405	2050	2206
peak12836	44	25	40	82	159	108	93	102	130	196	385	438
peak12837	267	273	350	1065	1622	823	232	178	196	923	1074	1144
peak12838	11	14	17	83	109	55	19	7	15	51	82	83
peak12839	23	23	30	46	88	53	12	11	25	46	48	69
peak12840	362	328	431	1136	1531	874	349	226	340	911	1061	1228
peak12841	341	308	384	860	1016	624	329	216	320	641	644	797
peak12842	836	823	1073	4509	7621	3629	879	555	732	4032	5338	4865
peak12843	133	117	103	330	450	204	108	70	96	202	222	246
peak12844	107	97	99	487	554	223	83	60	80	259	275	344
peak12845	161	99	84	379	449	198	91	53	93	168	225	227
peak12846	80	62	85	382	404	211	59	36	47	237	262	267
peak12847	102	92	72	333	371	185	78	48	55	197	231	219
peak12848	153	155	217	363	710	322	157	128	163	402	613	565
peak12849	193	173	210	409	655	329	205	164	209	359	573	499
peak12850	7909	10065	10029	29324	68733	38327	7471	7426	11948	25028	47864	55278
peak12851	278	264	272	839	1304	629	417	286	338	1018	1317	1300
peak12852	1749	1433	1446	5461	7655	4142	2407	1668	2187	6727	8545	8445
peak12853	1724	1384	1532	4190	5918	3375	1952	1387	1978	4135	5732	6063
peak12854	20	22	17	84	124	74	9	9	4	18	29	20
peak12855	68	37	58	159	309	183	17	21	18	59	61	66
peak12856	182	192	171	594	1128	593	325	376	523	1024	1947	2335
peak12857	36	34	41	100	198	103	23	33	35	76	125	176
peak12858	823	645	623	1910	2905	1762	882	820	1125	2154	3399	3883
peak12859	308	256	266	840	1312	835	361	306	477	831	1288	1359
peak12860	52	45	47	116	174	83	54	35	43	58	104	70
peak12861	3	3	1	23	31	22	9	4	5	36	47	58
peak12862	39	25	28	59	90	61	22	22	27	53	66	74
peak12863	66	54	64	175	285	156	46	55	60	129	195	202
peak12864	224	200	244	374	606	348	196	165	208	336	488	409
peak12865	214	208	216	327	628	345	139	154	147	260	433	330
peak12866	585	513	517	1293	1910	947	600	429	520	1216	1650	1479
peak12867	246	258	333	369	548	315	178	139	103	253	272	254
peak12868	152	128	117	446	612	350	88	61	87	232	294	260
peak12869	102	101	87	191	380	190	57	39	57	126	181	154
peak12870	7	21	19	58	95	65	9	15	4	30	31	24
peak12871	84	88	96	202	291	143	98	66	104	231	298	304
peak12872	59	70	81	131	202	125	75	35	89	115	157	157
peak12873	55	40	47	115	156	98	43	42	47	87	134	93
peak12874	108	92	93	419	566	320	87	50	51	266	283	224
peak12875	29	18	32	64	88	65	21	6	11	50	48	38
peak12876	91	90	91	351	560	333	76	41	75	294	337	322
peak12877	22	17	29	92	104	44	21	11	22	75	82	107
peak12878	25	23	34	93	101	73	60	40	51	115	233	250
peak12879	236	202	229	729	979	502	254	180	258	714	1025	1176
peak12880	99	98	90	393	670	408	94	103	118	447	631	600
peak12881	217	192	205	604	899	501	238	214	320	678	938	1013
peak12882	127	136	165	262	373	196	154	110	131	233	349	298
peak12883	7	8	6	20	31	13	8	16	11	34	56	79
peak12884	34	33	53	111	215	145	44	27	38	100	151	166
peak12885	48	54	43	102	154	82	52	37	62	100	138	150
peak12886	328	372	421	1556	2748	1450	471	320	515	1708	2321	2674
peak12887	51	48	83	98	122	63	65	46	108	93	133	117
peak12888	116	99	134	387	683	350	108	96	133	364	578	600
peak12889	313	289	294	961	1230	661	280	162	257	648	830	809
peak12890	490	371	352	722	1075	673	258	206	271	450	544	516
peak12891	595	513	464	1359	2006	1334	398	299	413	855	1056	1201
peak12892	70	71	116	184	237	171	55	53	78	118	165	197
peak12893	348	281	274	827	1464	788	303	234	303	816	1163	1139
peak12894	218	226	219	466	760	372	276	199	255	419	632	513
peak12895	122	102	115	253	392	220	110	97	94	179	251	210
peak12896	244	230	231	804	1197	616	223	195	193	745	936	877
peak12897	129	90	81	411	539	238	83	46	61	233	212	212
peak12898	222	171	156	349	451	213	190	97	122	175	154	192
peak12899	76	76	83	256	296	157	125	82	95	250	365	337
peak12900	76	81	55	330	464	267	35	30	30	209	220	212
peak12901	96	62	81	163	230	128	65	38	43	93	85	81
peak12902	8	16	5	29	41	10	138	108	123	203	355	281
peak12903	34	21	23	104	126	64	259	276	290	994	1594	1440
peak12904	255	310	491	574	1083	689	269	290	382	650	1264	1423
peak12905	863	711	760	1741	2314	1061	851	506	684	1425	1698	1673
peak12906	165	178	182	407	683	357	95	68	71	209	267	242
peak12907	442	335	454	1588	1874	1001	826	549	711	2357	2782	3088
peak12908	1983	1417	1535	8461	10855	5989	3360	2191	2949	12955	15492	17427
peak12909	836	544	493	2799	3605	1705	1190	849	1205	4151	4789	5195
peak12910	457	318	354	925	1123	650	713	463	612	1321	1807	1779
peak12911	128	148	204	500	699	399	172	122	161	545	660	677
peak12912	49	37	34	100	121	67	50	29	27	65	78	86
peak12913	37	43	71	176	242	166	59	42	59	148	258	208
peak12914	198	153	166	318	363	224	153	167	201	207	292	288
peak12915	47	25	49	56	97	54	36	35	55	50	92	86
peak12916	118	103	97	531	833	462	77	63	66	322	500	408
peak12917	72	68	69	168	191	107	36	46	52	66	114	114
peak12918	499	511	541	1178	1575	739	719	423	629	1223	1507	1312
peak12919	58	57	75	260	357	194	67	43	68	179	211	259
peak12920	1325	1315	1421	4101	6179	3208	1560	1024	1451	3267	4362	4182
peak12921	1024	1026	1048	2588	3775	1922	1121	774	1113	2125	2707	2847
peak12922	139	114	117	502	698	358	225	177	220	602	746	845
peak12923	351	358	491	846	1168	772	377	236	333	876	1131	1266
peak12924	423	348	401	1055	1964	1225	417	341	464	1011	1495	1407
peak12925	17	17	21	61	106	62	13	14	14	68	99	110
peak12926	42	36	36	71	119	62	58	40	61	82	124	111
peak12927	54	51	29	191	263	133	104	73	96	309	306	328
peak12928	15	19	24	80	78	41	28	17	29	47	47	54
peak12929	41	20	23	70	99	59	26	26	38	75	124	141
peak12930	148	131	174	285	363	207	203	106	154	205	330	271
peak12931	49	41	47	171	279	145	30	56	39	115	158	160
peak12932	241	300	394	955	2256	1444	186	146	237	558	884	1099
peak12933	157	128	125	691	1105	590	175	171	204	830	1258	1083
peak12934	40	42	37	77	137	80	66	49	57	76	167	133
peak12935	58	50	55	354	379	235	332	283	456	1404	2119	2722
peak12936	0	2	2	2	1	4	59	47	92	214	324	577
peak12937	48	27	40	61	123	80	55	46	66	68	104	112
peak12938	49	40	56	180	241	139	65	36	67	196	268	252
peak12939	246	260	375	929	1581	796	345	442	473	1017	2391	2283
peak12940	138	151	189	300	415	188	192	197	270	236	558	486
peak12941	147	120	196	222	364	194	165	206	196	190	404	263
peak12942	457	394	549	1713	2724	1548	509	661	647	1648	3439	2995
peak12943	57	60	53	179	277	154	55	53	42	116	184	155
peak12944	105	99	129	213	239	125	162	104	144	244	345	360
peak12945	260	187	220	663	1008	590	648	503	702	1560	2134	2355
peak12946	51	39	52	62	128	59	45	39	52	58	87	80
peak12947	16	18	11	82	128	71	19	19	19	86	127	125
peak12948	36	29	38	78	122	72	14	33	42	32	68	106
peak12949	91	116	121	187	335	182	66	75	134	80	191	234
peak12950	15	7	7	21	43	23	283	324	360	473	801	821
peak12951	11	12	10	21	23	23	178	251	296	527	825	1040
peak12952	13	8	10	20	41	22	261	315	417	458	728	884
peak12953	11	8	7	16	27	21	224	288	372	479	877	946
peak12954	10	8	6	17	26	12	191	233	332	358	554	644
peak12955	10	7	5	20	29	9	165	207	325	422	616	719
peak12956	10	11	11	32	43	27	311	331	511	642	1018	1248
peak12957	9	11	8	14	24	17	222	209	298	373	583	635
peak12958	24	24	20	86	148	104	668	596	837	2146	3178	3743
peak12959	4	7	8	15	29	14	198	171	250	374	533	652
peak12960	4	11	8	15	15	12	171	181	286	254	397	508
peak12961	16	12	16	27	56	32	222	232	351	663	925	1106
peak12962	8	14	15	30	53	30	380	326	512	566	890	1029
peak12963	22	16	13	56	83	52	414	362	567	1202	1667	2123
peak12964	128	127	147	398	508	282	132	99	132	506	664	602
peak12965	242	223	196	572	844	416	153	75	147	298	331	395
peak12966	199	191	197	635	1050	579	109	82	125	384	446	530
peak12967	235	204	224	970	1379	781	111	88	129	477	559	663
peak12968	64	46	75	136	197	104	32	23	33	90	86	113
peak12969	89	92	102	243	297	145	118	75	130	258	355	270
peak12970	41	45	46	40	94	26	54	35	60	49	105	81
peak12971	52	55	62	141	158	122	42	40	42	63	96	96
peak12972	33	29	36	135	186	90	22	23	41	81	117	95
peak12973	86	66	63	168	240	125	53	31	34	128	157	166
peak12974	84	65	60	191	293	154	62	45	42	138	171	181
peak12975	110	84	116	251	374	200	93	58	72	184	263	261
peak12976	20	16	21	49	72	38	16	16	13	64	67	80
peak12977	20	15	9	65	75	38	19	15	19	98	87	64
peak12978	11	3	8	58	60	30	18	12	12	85	93	49
peak12979	19	21	23	50	65	34	30	13	27	54	68	75
peak12980	19	20	8	79	104	37	21	18	27	106	94	128
peak12981	26	23	30	87	137	72	56	26	47	170	143	194
peak12982	191	162	197	580	891	428	154	144	191	368	542	530
peak12983	44	44	49	136	196	144	29	29	29	85	101	84
peak12984	35	39	45	90	177	86	46	43	67	86	123	119
peak12985	21	20	31	47	89	54	22	17	20	46	61	61
peak12986	48	62	56	133	191	96	44	52	61	102	146	136
peak12987	37	62	81	100	136	76	52	36	62	107	106	132
peak12988	461	477	665	932	1179	589	526	323	501	644	954	769
peak12989	116	108	100	482	726	355	98	86	92	417	531	543
peak12990	80	63	82	229	295	161	66	56	79	180	209	197
peak12991	44	38	52	150	160	104	53	49	58	81	159	136
peak12992	149	137	198	341	454	237	121	89	100	244	308	322
peak12993	31	29	36	153	216	121	48	60	85	190	302	345
peak12994	42	43	48	124	156	82	77	68	90	172	218	294
peak12995	55	69	75	139	169	111	93	81	108	171	234	263
peak12996	37	30	19	70	103	61	39	26	40	49	72	123
peak12997	65	49	38	154	173	109	58	48	71	125	181	170
peak12998	41	37	34	100	173	78	53	30	55	102	111	132
peak12999	11	13	14	62	94	54	23	9	19	39	77	73
peak13000	17	15	19	45	93	40	15	11	31	54	70	74
peak13001	46	40	63	105	142	84	78	45	71	113	169	182
peak13002	21	18	34	60	104	74	28	18	29	57	107	110
peak13003	26	20	24	80	116	86	28	24	30	84	124	135
peak13004	27	26	36	71	124	65	30	26	41	51	80	82
peak13005	70	55	59	213	315	154	43	48	57	166	230	284
peak13006	39	31	37	147	222	103	30	24	43	142	172	176
peak13007	38	47	19	51	62	51	32	25	43	53	71	69
peak13008	98	59	94	180	237	139	73	54	75	97	127	163
peak13009	115	89	84	253	429	228	57	40	87	158	201	208
peak13010	18	13	27	58	76	72	12	11	17	29	43	45
peak13011	21	14	14	69	106	75	15	6	14	45	61	72
peak13012	27	30	22	132	185	109	21	25	30	87	87	134
peak13013	16	15	8	60	100	51	4	8	12	26	34	64
peak13014	89	74	80	277	478	266	49	41	51	139	181	203
peak13015	47	60	38	119	216	108	35	28	41	85	95	94
peak13016	28	24	28	47	73	53	30	21	21	45	54	56
peak13017	36	30	41	115	183	84	37	24	29	85	117	107
peak13018	768	644	615	1019	1444	685	631	412	518	791	965	892
peak13019	147	149	201	396	523	367	76	53	63	253	251	232
peak13020	123	95	103	236	299	154	94	56	81	153	176	201
peak13021	239	193	191	416	581	262	131	137	156	375	368	399
peak13022	111	84	104	247	357	165	105	51	86	195	208	204
peak13023	14	14	7	98	94	34	14	9	11	55	53	47
peak13024	65	40	43	150	153	87	153	71	105	266	320	270
peak13025	93	55	67	454	519	245	174	95	145	956	1017	1148
peak13026	84	53	51	202	214	112	196	100	156	423	464	502
peak13027	57	44	57	92	143	69	35	28	48	76	127	75
peak13028	87	69	75	224	371	180	76	57	82	131	220	253
peak13029	241	248	248	563	925	461	203	169	233	451	638	624
peak13030	579	620	654	1918	3032	1482	564	423	595	1458	2010	2036
peak13031	136	100	128	187	310	186	120	96	113	140	200	157
peak13032	103	95	86	226	333	156	100	72	95	173	166	176
peak13033	179	142	195	392	534	252	179	85	128	329	354	334
peak13034	492	387	401	1000	1318	633	862	574	775	1433	1723	1709
peak13035	455	307	310	1046	1351	592	715	463	635	1449	1782	1882
peak13036	173	139	180	592	786	456	247	209	235	883	1159	1200
peak13037	49	45	73	134	156	82	15	3	11	27	46	29
peak13038	299	250	190	452	638	265	464	311	451	733	1002	946
peak13039	69	70	81	212	268	151	141	110	165	343	423	487
peak13040	140	105	127	268	322	182	115	98	77	192	230	238
peak13041	593	635	594	1551	2469	1341	453	309	403	916	1006	856
peak13042	179	155	195	329	391	193	95	64	78	145	183	143
peak13043	153	158	190	226	264	154	111	64	102	99	133	106
peak13044	215	142	175	383	487	238	214	173	198	286	424	384
peak13045	411	335	392	1099	1406	656	506	335	464	1189	1633	1747
peak13046	748	693	662	1760	2502	1362	512	376	435	1258	1486	1506
peak13047	21	19	22	90	125	80	12	9	10	94	74	98
peak13048	891	843	1012	4287	6381	3629	1978	1571	2812	8543	10877	16036
peak13049	145	134	190	380	454	286	294	202	371	731	860	1174
peak13050	86	80	103	107	154	75	177	167	223	229	288	373
peak13051	175	121	156	328	495	295	278	207	404	604	850	1085
peak13052	74	55	61	142	169	88	133	68	121	261	328	407
peak13053	55	41	47	72	81	54	72	55	78	90	98	117
peak13054	31	26	43	71	115	50	42	41	38	111	124	160
peak13055	1963	2955	3354	3382	8579	5099	2936	4292	5133	4525	10148	9530
peak13056	6	5	10	30	49	9	12	15	13	47	72	80
peak13057	9	7	7	34	50	26	14	17	19	74	103	104
peak13058	46	33	36	89	121	68	25	12	30	38	39	43
peak13059	38	30	36	138	220	175	31	23	33	98	134	165
peak13060	127	106	118	356	459	297	106	81	121	195	283	348
peak13061	149	131	181	617	932	494	123	101	136	433	511	712
peak13062	41	43	61	99	95	67	47	28	43	60	101	66
peak13063	54	50	39	208	315	179	61	37	60	224	295	331
peak13064	15	20	18	43	77	36	14	10	19	43	48	54
peak13065	360	236	348	853	1301	673	453	292	426	962	1269	1409
peak13066	317	241	266	581	655	339	317	144	215	363	377	387
peak13067	896	721	887	4170	5667	2931	686	443	605	3069	3478	3533
peak13068	162	122	123	242	332	182	93	78	90	166	156	186
peak13069	141	124	119	574	830	399	125	52	98	367	375	354
peak13070	60	45	81	183	260	134	58	29	50	79	111	112
peak13071	85	94	77	171	321	171	69	41	35	106	138	99
peak13072	122	119	78	190	256	168	64	86	92	183	199	194
peak13073	76	71	121	153	212	106	120	71	113	131	202	179
peak13074	143	102	105	265	296	174	131	86	94	235	306	281
peak13075	4	3	6	16	22	13	6	4	6	29	35	59
peak13076	42	38	53	124	105	64	37	29	42	73	132	135
peak13077	62	56	53	171	245	152	47	40	67	136	182	221
peak13078	543	442	396	1808	2570	1283	431	364	516	1361	1931	1991
peak13079	30	20	27	53	67	59	22	21	36	54	71	94
peak13080	194	163	149	492	728	420	247	167	275	556	679	742
peak13081	159	125	98	254	414	260	152	144	206	318	418	424
peak13082	85	79	73	157	298	182	64	51	64	153	192	204
peak13083	15	12	11	109	138	78	44	31	64	251	364	484
peak13084	43	34	25	105	162	62	120	92	156	304	358	497
peak13085	1202	1143	1315	3872	6032	2761	1954	1713	2257	4693	6545	6354
peak13086	948	919	939	2958	4579	2139	1585	1285	1714	4159	5758	6528
peak13087	7	3	4	31	36	28	29	26	28	95	128	101
peak13088	50	23	22	74	89	41	46	43	79	103	163	183
peak13089	54	31	53	116	177	74	87	54	67	179	244	240
peak13090	8	11	9	46	59	19	28	14	32	114	126	133
peak13091	6	8	17	46	78	42	44	41	38	112	172	200
peak13092	52	44	48	112	156	78	91	81	100	123	189	212
peak13093	202	156	145	442	768	370	283	223	298	620	806	879
peak13094	54	72	120	107	181	134	127	102	145	201	417	347
peak13095	13	14	22	39	60	55	25	25	28	54	104	100
peak13096	8	18	19	63	143	101	20	22	22	98	200	174
peak13097	1	1	1	1	3	1	32	31	57	109	117	172
peak13098	5	1	0	6	4	2	43	30	59	119	127	199
peak13099	0	0	0	0	3	2	13	5	27	65	44	78
peak13100	0	2	1	5	4	8	53	50	74	261	259	408
peak13101	32	24	38	158	242	152	11	4	7	43	22	35
peak13102	354	307	363	773	937	547	217	129	179	420	474	468
peak13103	71	79	87	162	225	152	57	28	51	90	128	93
peak13104	368	419	435	608	1010	572	361	383	578	471	859	955
peak13105	387	411	522	840	1222	619	576	365	498	876	1207	1180
peak13106	462	385	407	1018	1778	1191	412	450	445	1463	1851	2018
peak13107	76	90	74	123	280	174	80	62	73	116	152	168
peak13108	37	37	35	70	138	80	32	19	38	45	79	56
peak13109	38	38	41	130	220	151	34	37	29	102	146	121
peak13110	37	50	39	74	100	47	58	57	61	85	119	157
peak13111	189	171	166	519	816	293	144	104	160	262	447	489
peak13112	107	111	86	197	382	181	69	47	76	103	206	229
peak13113	10	8	6	19	44	26	21	21	20	42	57	75
peak13114	40	22	20	76	117	70	54	44	81	99	151	229
peak13115	54	44	44	106	112	89	113	78	151	162	234	248
peak13116	117	107	131	409	537	262	184	104	147	527	732	731
peak13117	247	201	245	309	413	202	299	165	236	330	365	333
peak13118	119	124	161	152	180	99	215	114	177	114	206	160
peak13119	11	13	18	59	85	50	17	15	12	70	72	101
peak13120	44	34	48	124	173	73	97	87	103	190	301	311
peak13121	16	13	22	46	94	52	25	21	26	50	88	119
peak13122	262	264	290	1537	2413	1206	344	281	403	1812	2334	2767
peak13123	71	57	75	169	251	128	98	42	80	183	174	221
peak13124	270	221	251	700	1089	560	322	232	376	734	980	1244
peak13125	49	41	45	141	171	115	63	47	77	114	137	164
peak13126	29	32	41	63	82	41	45	19	37	49	95	98
peak13127	1	1	1	3	3	7	16	15	30	50	72	118
peak13128	3	3	1	0	7	3	13	9	26	54	49	89
peak13129	2	0	1	1	6	0	10	6	16	32	29	82
peak13130	40	32	45	77	164	88	32	37	35	61	72	94
peak13131	58	46	51	203	322	178	33	14	21	71	104	86
peak13132	14	16	20	102	182	121	5	6	5	59	48	40
peak13133	34	31	26	54	97	56	54	41	74	94	165	193
peak13134	31	23	35	67	90	43	72	55	84	115	156	177
peak13135	44	53	71	169	231	130	125	87	142	261	350	493
peak13136	14	11	13	26	26	18	27	14	30	32	55	87
peak13137	34	15	13	162	196	145	33	35	49	228	397	426
peak13138	24	9	16	57	115	64	19	25	42	90	173	161
peak13139	6	14	11	27	52	20	13	17	25	51	87	119
peak13140	1703	1575	1754	5485	9095	5062	1239	894	1089	3737	4849	4650
peak13141	25	24	14	65	101	36	26	19	19	42	62	52
peak13142	28	11	23	81	94	67	18	18	21	47	83	72
peak13143	1225	1257	1866	3493	5183	2934	1248	1172	1975	2455	4432	5169
peak13144	277	199	232	404	612	326	149	146	114	255	316	293
peak13145	1	0	0	1	0	2	36	33	43	65	97	90
peak13146	0	1	0	1	1	1	40	38	41	96	130	113
peak13147	23	12	18	71	74	38	12	2	9	34	30	34
peak13148	79	71	76	370	579	275	45	27	16	176	176	215
peak13149	33	18	35	78	111	58	19	16	21	51	66	65
peak13150	60	62	33	117	161	99	48	42	48	100	156	190
peak13151	244	225	330	757	1022	515	287	191	326	746	936	1107
peak13152	29	32	42	88	128	61	52	30	29	80	88	95
peak13153	66	72	88	132	137	79	81	75	88	126	176	171
peak13154	46	26	36	127	197	111	39	31	43	125	197	219
peak13155	14	17	15	21	60	23	15	17	36	23	84	73
